,Region,RegionCode,RegionName,T,Nuts0,Nuts1,sp61,tc,tc_ratio,tl_min,tl_mean,tl_max,sp61_n,sp61_d,tl_min_n,tl_min_d,tl_mean_n,tl_mean_d,tl_max_n,tl_max_d,tc_n,tc_d,tc_ratio_n,tc_ratio_d,sp61_resi_n,sp61_resi_d_alt,sp61_resi_regional_alt,sp61_resi_regional_alt_cont
1931,R70,DK01,Hovedstadsreg,2007,DK,DK0,30315.66547397,1.8328470540786799,1.8515860761927394,3.1864549163003812,4.459621315987946,5.177151962879786,1.0056240841842286,0.0056240841842285505,1.0160168660667555,0.016016866066755453,1.004132804129725,0.004132804129725054,0.9850614150103032,-0.014938584989696801,1.0108474370249605,0.010847437024960493,1.0028357270503825,0.002835727050382486,1.0056240841842286,0.0056240841842285505,-1.0,-0.9121237347119183
1932,R71,DK02,Ost_for_Storebelt,2007,DK,DK0,9856.74348365,2.021201211772654,2.2076506144205648,3.214492351659749,4.459721970122518,5.185036078448857,1.02530865159794,0.025308651597939935,1.0206244405928457,0.02062444059284574,1.004537290758517,0.004537290758517054,1.0043440212228396,0.004344021222839611,1.0174108881579604,0.017410888157960436,0.9950990691600812,-0.004900930839918827,1.02530865159794,0.025308651597939935,-1.0,-0.6045525441918206
1933,R72,DK03,West_for_Storebelt,2007,DK,DK0,45242.049463,1.881700142476624,1.7647192669293355,3.2351394719989157,4.472384041100151,5.254486746830362,1.0156949458980036,0.015694945898003576,1.0146878405961424,0.014687840596142365,1.0021576937670202,0.002157693767020241,1.003547078068959,0.003547078068959042,1.0088724650674528,0.008872465067452762,1.0051991183430733,0.005199118343073295,1.0156949458980036,0.015694945898003576,-1.0,-0.754766610129568
1934,R73,EE00,Eesti,2007,EE,EE0,7276.6336140799995,1.9941523763986932,1.506544341631996,3.627305717309975,4.890344285314699,5.390074069172744,1.124141524139838,0.12414152413983803,0.9806283608530507,-0.019371639146949282,0.9894980059514881,-0.010501994048511931,0.9290474674999123,-0.0709525325000877,0.997280310691601,-0.0027196893083990537,1.0259934254481085,0.025993425448108454,1.124141524139838,0.12414152413983803,1.0,0.9397102090276739
1935,R74,ES11,Galicia,2007,ES,ES1,24093.698967,1.9920278607182336,1.3113505092143825,3.8050562010688562,5.242484240255316,5.80020526696495,1.0756979956081734,0.07569799560817336,1.000709130240263,0.0007091302402630895,0.9992794090212472,-0.0007205909787527665,0.9756121762021179,-0.02438782379788207,1.0041785046804785,0.004178504680478534,1.0189538378795437,0.018953837879543745,1.0756979956081734,0.07569799560817336,1.0,0.18278050717911432
1936,R75,ES12,Principado_de_Asturias,2007,ES,ES1,9950.018212429999,2.0302136861956046,1.4484071012780617,3.8767776264517564,5.08104135116927,5.620954505052861,1.0749505364939442,0.07495053649394423,1.0095745171589534,0.00957451715895341,1.0027748228966467,0.002774822896646656,1.0071057752812547,0.007105775281254667,1.0057761606869013,0.005776160686901344,1.0189284973198893,0.018928497319889326,1.0749505364939442,0.07495053649394423,1.0,0.1711014651764734
1937,R76,ES13,Cantabria,2007,ES,ES1,5778.6255963799995,2.1064938157821214,1.6286679821085224,3.794225634367798,5.0111438028390705,5.571666581425188,1.091999467724597,0.091999467724597,1.012348373269944,0.01234837326994409,1.0061672750257094,0.006167275025709351,1.0124561687770552,0.012456168777055243,1.0028056310973585,0.0028056310973585408,1.0123139363837246,0.012313936383724577,1.091999467724597,0.091999467724597,1.0,0.4374908638103788
1938,R77,ES21,Pais_Vasco,2007,ES,ES2,27018.717118239998,1.9907357477026044,1.3459941678057226,3.818276559771131,5.172849856868616,5.6980673059803975,1.073587432628218,0.07358743262821799,1.0033948245543198,0.0033948245543198308,1.0040339432923964,0.004033943292396369,0.9702386045023896,-0.029761395497610366,1.0024582002729086,0.0024582002729085506,1.0124277153690846,0.012427715369084602,1.073587432628218,0.07358743262821799,1.0,0.1498029794148845
1939,R78,ES22,Comunidad_Foral_de_Navarra,2007,ES,ES2,6980.83443224,2.117435843780687,1.6202972794129153,3.9039169281304416,4.961381633083943,5.460839638345274,1.0696802270977888,0.06968022709778876,1.0144252892996106,0.014425289299610622,1.003316947067033,0.0033169470670328938,1.0030407946998108,0.003040794699810778,1.0048248498502257,0.004824849850225688,1.0150737550746614,0.015073755074661355,1.0696802270977888,0.06968022709778876,1.0,0.08875292780116469
1940,R79,ES23,La_Rioja,2007,ES,ES2,3493.34565904,2.2610534177197668,1.9949422732652622,3.83537805859037,4.965677945152274,5.540610452026765,1.083992151732005,0.08399215173200503,1.0112036704380505,0.011203670438050484,1.0050380166766588,0.005038016676658819,1.007343536645554,0.007343536645554094,1.0080317535411394,0.008031753541139386,1.0282874210863746,0.02828742108637461,1.083992151732005,0.08399215173200503,1.0,0.3123766227426965
1941,R80,ES24,Aragon,2007,ES,ES2,13960.95766814,2.0847973388827863,1.5159545547648008,3.8518906710490755,5.0890329433892925,5.572506944043907,1.1032655084402272,0.1032655084402272,1.0057707507667701,0.0057707507667701385,1.004934560748166,0.004934560748165895,1.0017294719461463,0.0017294719461462549,1.0018935175832986,0.0018935175832985873,1.0054505036248664,0.005450503624866432,1.1032655084402272,0.1032655084402272,1.0,0.613522649651943
1942,R81,ES30,Comunidad_de_Madrid,2007,ES,ES3,73732.0694021,2.011804550767206,2.005345701659607,3.056798984511318,4.63033235914923,5.555303441927192,1.0800896412812018,0.08008964128120177,0.9898286230999686,-0.010171376900031448,1.004628719943698,0.0046287199436980675,1.0053478309235693,0.0053478309235692745,1.001061707326217,0.0010617073262169097,1.0125734710615846,0.012573471061584574,1.0800896412812018,0.08008964128120177,1.0,0.25139993170631614
1943,R82,ES41,Castilla_y_Leon,2007,ES,ES4,24945.47696823,1.9661299538971497,1.3494043095040602,3.659060963156354,5.128893833222932,5.726212190330687,1.0841354421012608,0.08413544210126078,1.0037721682662224,0.0037721682662223976,1.0028664295072436,0.002866429507243584,1.0089590000375288,0.008959000037528808,0.9997386978134734,-0.0002613021865266463,1.0005878830495099,0.0005878830495098519,1.0841354421012608,0.08413544210126078,1.0,0.3146155334861126
1944,R83,ES42,Castillala_Mancha,2007,ES,ES4,15519.05222987,2.063508075323352,1.6022233916220319,3.6708645787365857,4.943469439042704,5.581120145223887,1.0851727500446555,0.08517275004465552,1.003835012435688,0.0038350124356880677,0.9957260800540516,-0.00427391994594839,0.9639293887476711,-0.03607061125232891,1.0084520964847041,0.00845209648470413,1.0359969312445017,0.03599693124450165,1.0851727500446555,0.08517275004465552,1.0,0.330823460862949
1945,R84,ES43,Extremadura,2007,ES,ES4,7169.426584238,2.237354160247036,2.0823358857766143,3.9571611541572893,4.972156527915987,5.494027055962513,1.0830957349898505,0.08309573498985046,1.0220949098732106,0.02209490987321061,1.0042168598954277,0.004216859895427749,0.9729691457353368,-0.02703085426466323,1.0099456919785346,0.009945691978534565,1.029228842966985,0.029228842966984914,1.0830957349898505,0.08309573498985046,1.0,0.2983701191304007
1946,R85,ES51,Cataluna,2007,ES,ES5,80202.7705387,1.455602329632159,3.2118882221849367,2.000000000000007,3.27659195497317,4.678355441833215,1.0640766628105247,0.06407666281052471,1.0000000000000038,3.774758283725532e-15,1.007340527513421,0.007340527513421069,0.9987546677721404,-0.001245332227859608,1.001668943450661,0.0016689434506609313,0.9914561150546225,-0.0085438849453775,1.0640766628105247,0.06407666281052471,1.0,0.0011972857203944188
1947,R86,ES52,Comunidad_Valenciana,2007,ES,ES5,43677.8630327,1.9530417661191666,1.5539501600043255,3.120330824170896,4.719769393427006,5.422920436588452,1.0768977657044352,0.07689776570443518,0.9494332984714656,-0.050566701528534375,0.9968850220480986,-0.00311497795190141,1.0022974457486324,0.002297445748632443,0.9979768773678538,-0.0020231226321462126,1.0085383930878957,0.008538393087895724,1.0768977657044352,0.07689776570443518,1.0,0.20152690424754172
1948,R87,ES53,Illes_Balears,2007,ES,ES5,10762.36898156,2.008933348440922,1.6187652529204604,3.684330990598107,4.874184411642178,5.491284233897252,1.0752081588078892,0.07520815880788922,1.003580520841229,0.0035805208412289513,1.0025684140042388,0.002568414004238795,1.0138162548038232,0.013816254803823202,0.9967354116836846,-0.0032645883163153755,1.0109084641330293,0.010908464133029261,1.0752081588078892,0.07520815880788922,1.0,0.17512681153736986
1949,R88,ES61,Andalucia,2007,ES,ES6,63596.008656,1.3188050316679105,2.466199294673439,2.0000000000000036,3.2293684711136996,4.9023533812002,1.0686529627449965,0.06865296274499655,1.0000000000000013,1.3322676295501878e-15,1.0011164648654367,0.001116464865436706,1.0038222466215527,0.0038222466215527273,1.0060478586227233,0.006047858622723279,1.0140242221252072,0.014024222125207153,1.0686529627449965,0.06865296274499655,1.0,0.0727019314380403
1950,R89,ES62,Region_de_Murcia,2007,ES,ES6,12381.5028526,2.160550913334575,1.6344360425447495,4.138645841530016,5.114751458953873,5.614123866892222,1.0874313726294684,0.08743137262946843,1.0260875423246347,0.026087542324634727,1.0019314454042907,0.0019314454042906881,0.9669632652339791,-0.03303673476602087,1.0131645935161582,0.013164593516158174,1.0342416915129438,0.03424169151294376,1.0874313726294684,0.08743137262946843,1.0,0.3661144186343958
1951,R90,ES63,Ciudad_Autonoma_de_Ceuta_ES,2007,ES,ES6,549.843301947,1.6883304897724434,1.8145372587487587,1.0000000000000002,4.006721276967823,5.591672899145684,1.0729281015715153,0.0729281015715153,0.9999999999999949,-5.10702591327572e-15,1.0137038585713891,0.013703858571389116,1.011258245452283,0.011258245452282933,0.9908034248554449,-0.009196575144555075,1.0060276173875586,0.006027617387558637,1.0729281015715153,0.0729281015715153,1.0,0.13950093752618833
1952,R91,ES64,Ciudad_Autonoma_de_Melilla_ES,2007,ES,ES6,428.81989175900003,1.723993160219232,1.9045204604529016,1.0000000000000036,3.910692909003898,5.412932079728859,1.0247369620609588,0.024736962060958767,1.000000000000005,5.10702591327572e-15,1.0059661437981524,0.005966143798152412,0.9894168141212027,-0.010583185878797252,0.9883101534119103,-0.011689846588089692,1.0189091488422508,0.01890914884225081,1.0247369620609588,0.024736962060958767,-1.0,-0.6134851881154407
1953,R92,ES70,Canarias_ES,2007,ES,ES7,17322.952021239,1.920037051293961,1.4775605402350287,3.5107990523037778,4.844319272820053,5.5036022973167,1.059377363495049,0.05937736349504896,1.0034260412985594,0.00342604129855939,0.9998560157443199,-0.00014398425568007411,1.0069898866890188,0.006989886689018787,0.9993982933036177,-0.0006017066963822648,1.0130121856799843,0.0130121856799843,1.059377363495049,0.05937736349504896,-1.0,-0.07222922422995262
1954,R93,FI13,ItaSuomi,2007,FI,FI1,7537.578595479,2.252366245630646,2.079668066149211,3.4506693477512402,4.832482076018252,5.5592608912794725,1.101831692483765,0.101831692483765,0.9814266843783243,-0.018573315621675746,1.005779674537617,0.005779674537617074,1.011493161867804,0.011493161867804025,1.0010910396342776,0.0010910396342775908,0.9846243812021168,-0.015375618797883184,1.101831692483765,0.101831692483765,1.0,0.591119288102397
1955,R94,FI18,EtelaSuomi,2007,FI,FI1,46102.1115349,2.2131516663632502,2.2405519920368304,3.635750594618483,4.754485268291284,5.7124833296704285,1.1184010849919366,0.11840108499193658,1.0246397595664314,0.024639759566431385,1.0038707445558819,0.0038707445558818776,0.9968864309255482,-0.0031135690744518163,1.0158663594127442,0.01586635941274417,1.027006064600715,0.027006064600715085,1.1184010849919366,0.11840108499193658,1.0,0.85001589846851
1956,R95,FI19,LansiSuomi,2007,FI,FI1,18431.28451427,2.1996387163131237,2.0582905338643904,3.280829572946968,4.806047068326053,5.495307880176987,1.1521855734590043,0.1521855734590043,0.9847373480850806,-0.015262651914919378,1.0056991537419624,0.005699153741962393,0.9956687958011166,-0.004331204198883443,1.0044915346685017,0.004491534668501718,0.9932419575838268,-0.006758042416173171,1.1521855734590043,0.1521855734590043,1.0,1.3778982298673974
1957,R96,FI1A,PohjoisSuomi,2007,FI,FI1,9778.49949571,2.1622302506627604,1.8614968238848297,3.389445322288285,4.86428727687957,5.77073182897735,1.1082543189002865,0.10825431890028647,0.9723449587550844,-0.02765504124491558,1.002251809377682,0.0022518093776819903,1.0122153997515326,0.01221539975153263,0.9911231137273336,-0.008876886272666362,0.9800121447772843,-0.019987855222715734,1.1082543189002865,0.10825431890028647,1.0,0.6914727686578982
1958,R97,FI20,Aland,2007,FI,FI2,476.711419996,3.011853043836155,9.367056600142414,0.999999999999998,4.361957864223073,5.256201146971843,0.9668873340558426,-0.033112665944157404,0.9999999999999962,-3.774758283725532e-15,0.9837235762937552,-0.016276423706244825,0.9808630077160867,-0.0191369922839133,0.9967624681803964,-0.003237531819603623,1.0466579782422274,0.046657978242227394,0.9668873340558426,-0.033112665944157404,-1.0,-1.5173851104619513
1959,R98,FR10,Ile_de_France,2007,FR,FR1,187891.8105426,1.4550491940701884,1.4195685998823957,2.827640514964176,4.039609030298761,4.940738851794293,1.1112556718266386,0.11125567182663865,1.0007124747675264,0.0007124747675264498,1.005727540276993,0.0057275402769929595,0.9995295302134,-0.00047046978660003624,1.0044461157131093,0.0044461157131092666,1.0114339099083616,0.011433909908361573,1.1112556718266386,0.11125567182663865,1.0,0.7383688814008232
1960,R99,FR21,ChampagneArdenne,2007,FR,FR2,14079.67120451,1.7148544165557265,1.6724371441860502,2.9348722521794115,4.115490114101079,4.836824455843911,1.0611175241273376,0.06111752412733762,1.0010576319132107,0.0010576319132107326,1.0069272519047958,0.006927251904795817,1.0083377456981244,0.0083377456981244,1.017807210956077,0.017807210956076958,1.0174060840077068,0.017406084007706824,1.0611175241273376,0.06111752412733762,-1.0,-0.04503922984905423
1961,R100,FR22,Picardie,2007,FR,FR2,16983.69418323,1.6082469380235207,1.5737413182304496,2.9425346533172805,4.107877883889697,4.801296813128934,1.0733121533424803,0.07331215334248031,0.9986029130857258,-0.0013970869142742037,1.009569638984902,0.00956963898490204,1.0094281192700232,0.009428119270023183,1.008975600617631,0.008975600617630919,1.0069226117728385,0.006922611772838483,1.0733121533424803,0.07331215334248031,1.0,0.14550174302698793
1962,R101,FR23,HauteNormandie,2007,FR,FR2,18551.269365,1.6805225467351985,1.5349303912701522,2.947276003326291,4.17624776084943,4.9649494534152625,1.0921669199621704,0.09216691996217041,1.0016460991617055,0.0016460991617055498,1.0156830903897989,0.01568309038979887,1.0139564768438607,0.013956476843860699,1.0229059513826955,0.022905951382695466,1.012274348773249,0.012274348773249066,1.0921669199621704,0.09216691996217041,1.0,0.44010730353106253
1963,R102,FR24,Centre,2007,FR,FR2,25057.014688889998,1.6263660754769211,1.5702980089130396,2.9523874496346423,4.12407563932962,4.850592550836739,1.0608961642258603,0.060896164225860305,0.9996416040021971,-0.0003583959978028517,1.007970135745788,0.007970135745787976,1.0117349463449172,0.01173494634491723,1.0120867202349768,0.012086720234976811,1.010679122441844,0.010679122441844102,1.0608961642258603,0.060896164225860305,-1.0,-0.04849797633811168
1964,R103,FR25,BasseNormandie,2007,FR,FR2,13220.83835674,1.6872707729636836,1.6091062798214926,2.9485617766613625,4.1467005775557695,4.822991248265938,1.025445534193683,0.025445534193683006,0.9997182872745056,-0.0002817127254943763,1.0063130648601852,0.006313064860185236,1.007634155654504,0.007634155654504093,1.0149471067644693,0.014947106764469309,1.023024705392628,0.02302470539262802,1.025445534193683,0.025445534193683006,-1.0,-0.6024137548524697
1965,R104,FR26,Bourgogne,2007,FR,FR2,16434.82604232,1.639439150763684,1.5942874134853493,2.943567228462196,4.1177725580185,4.8237729246469385,1.0912581054282118,0.09125810542821178,0.9993181374314289,-0.0006818625685710566,1.0119353448252109,0.011935344825210858,1.012062713151963,0.012062713151963056,1.0120804098898621,0.012080409889862143,1.0031976972600853,0.0031976972600853415,1.0912581054282118,0.09125810542821178,1.0,0.42590708453224824
1966,R105,FR30,Nord__PasdeCalais,2007,FR,FR3,34392.7647524,1.554614154626135,1.5202500090819844,2.9279905380236793,4.10540811648144,4.896188550253141,1.0580679372924384,0.05806793729243842,1.0002940777331568,0.00029407773315681673,1.0092886439489346,0.009288643948934583,1.0108139375068774,0.010813937506877425,1.009827093660587,0.009827093660587094,1.009041900619172,0.009041900619171983,1.0580679372924384,0.05806793729243842,-1.0,-0.0926889969834348
1967,R106,FR41,Lorraine,2007,FR,FR4,21254.98070069,1.6068877833986142,1.5431376229168696,2.952815446970621,4.156486620004913,4.85730334997716,1.0559381939323156,0.05593819393231558,1.000523569670089,0.0005235696700889303,1.0070495332247738,0.007049533224773752,1.0022958051408162,0.002295805140816176,1.011485876488237,0.011485876488237068,1.0097126205894162,0.009712620589416243,1.0559381939323156,0.05593819393231558,-1.0,-0.12596621801695254
1968,R107,FR42,Alsace,2007,FR,FR4,17294.30604278,1.5693446733935394,1.503806099809876,2.9239403425960537,4.030721625116625,4.751067681540858,1.1127065431676446,0.11270654316764461,0.9943486836321128,-0.0056513163678871825,1.008982776728047,0.008982776728047037,1.0101176445160247,0.010117644516024704,1.011767592338101,0.011767592338101096,0.9988473470335969,-0.0011526529664031004,1.1127065431676446,0.11270654316764461,1.0,0.7610387331819632
