,Region,RegionCode,RegionName,T,Nuts0,Nuts1,sp61,tc,tc_ratio,tl_min,tl_mean,tl_max,sp61_n,sp61_d,tl_min_n,tl_min_d,tl_mean_n,tl_mean_d,tl_max_n,tl_max_d,tc_n,tc_d,tc_ratio_n,tc_ratio_d,sp61_resi_n,sp61_resi_d_alt,sp61_resi_regional_alt,sp61_resi_regional_alt_cont,key,tl_diff
1775,R187,PL12,Mazowieckie,2006,PL,PL1,10.37368649830635,1.9680194282230254,1.3546119196913686,3.591518226087281,5.175656267957619,6.1416865433092225,1.1332408539342538,0.13324085393425378,1.0230700184998704,0.02307001849987045,1.0181533128278315,0.018153312827831503,1.0207434350732245,0.020743435073224514,1.0132440848277446,0.01324408482774464,0.9965811755700016,-0.0034188244299984127,1.1332408539342538,0.13324085393425378,1.0,1.2565467503024668,PL122006,2.5501683172219414
1776,R188,PL21,Malopolskie,2006,PL,PL2,9.325935081546424,2.054542607656283,1.4666553529198925,3.5920101984553776,5.248093256307543,6.026098544387389,1.14053912918131,0.14053912918131006,1.0267821918457187,0.026782191845718728,1.024305187035918,0.024305187035918108,1.0272526910263722,0.027252691026372178,1.018791533074056,0.01879153307405601,0.9998562960254628,-0.00014370397453722372,1.14053912918131,0.14053912918131006,1.0,1.3801492251086114,PL212006,2.434088345932011
1777,R189,PL22,Slaskie,2006,PL,PL2,9.84985268695191,2.0692770327408696,1.4692744472476027,3.618821204740137,5.2197631017881765,5.85105199412388,1.0796931999231467,0.07969319992314672,1.021169938162139,0.02116993816213908,1.0105283225142825,0.010528322514282484,1.0034631093435624,0.0034631093435624205,1.0211025297692,0.021102529769200018,1.0230357458150992,0.02303574581509915,1.0796931999231467,0.07969319992314672,1.0,0.3496718611283995,PL222006,2.232230789383743
1778,R190,PL31,Lubelskie,2006,PL,PL3,8.64125268105185,2.104568682314973,1.5787398127841992,3.556945903683184,5.215599720731198,6.026174158623133,1.0998027668853532,0.09980276688535317,1.0246601024964315,0.02466010249643147,1.0210465904860844,0.02104659048608437,1.0212119141892049,0.021211914189204872,1.018954064298015,0.01895406429801505,1.00878443310041,0.008784433100410105,1.0998027668853532,0.09980276688535317,1.0,0.6902444155563993,PL312006,2.4692282549399494
1779,R191,PL32,Podkarpackie,2006,PL,PL3,8.601098961251921,2.0707016233236417,1.5600874548914194,3.5009333415538686,5.134762510529336,5.76746206760723,1.0927476064934905,0.09274760649349045,1.0207051745285751,0.02070517452857512,1.018138273762182,0.018138273762182022,1.0151326497500583,0.015132649750058347,1.022583966359484,0.02258396635948401,1.0183495763049044,0.018349576304904414,1.0927476064934905,0.09274760649349045,1.0,0.5707592968031362,PL322006,2.2665287260533615
1780,R192,PL33,Swietokrzyskie,2006,PL,PL3,8.271898213176497,2.127036632082511,1.5660845065919247,3.537372496588484,5.30034129659307,6.210514001521215,1.1419152411636,0.1419152411636,1.0153039010446359,0.01530390104463586,1.0240048869022573,0.024004886902257327,1.028994221671862,0.02899422167186194,1.0108482498427969,0.010848249842796864,0.9899591669106065,-0.01004083308939352,1.1419152411636,0.1419152411636,1.0,1.403454847445893,PL332006,2.673141504932731
1781,R193,PL34,Podlaskie,2006,PL,PL3,8.172520439077935,2.102502252207051,1.5100745361663743,3.5534529628178544,5.22788128246476,6.181866533499005,1.0895453778399056,0.08954537783990557,1.0151202470721319,0.015120247072131887,1.019674268086633,0.019674268086633084,1.027190299794902,0.027190299794902062,1.0216668397688597,0.021666839768859747,1.015471994546818,0.015471994546818024,1.0895453778399056,0.08954537783990557,1.0,0.5165268414517319,PL342006,2.628413570681151
1782,R194,PL41,Wielkopolskie,2006,PL,PL4,9.559153718459664,2.058625775352978,1.3816924749525041,3.656428262326531,5.29821182361305,6.054956727979836,1.087420004770837,0.08742000477083689,1.0220812205853742,0.022081220585374206,1.0116240440803708,0.011624044080370766,1.0087845746800335,0.008784574680033463,1.0145467879779824,0.014546787977982367,1.0131204401637182,0.013120440163718161,1.087420004770837,0.08742000477083689,1.0,0.4805318477949526,PL412006,2.398528465653305
1783,R195,PL42,Zachodniopomorskie,2006,PL,PL4,8.740434646708897,2.068510690253679,1.4136588306340587,3.6572576551530966,5.284448325290952,5.868062956054242,1.0855420909381208,0.08554209093812082,1.0177779538671066,0.017777953867106566,1.014468639654625,0.01446863965462497,1.0100214137585455,0.010021413758545483,1.0154586145259075,0.015458614525907466,1.0084758548053827,0.00847585480538271,1.0855420909381208,0.08554209093812082,1.0,0.44872778596678015,PL422006,2.2108053009011455
1784,R196,PL43,Lubuskie,2006,PL,PL4,8.20046061676391,2.051108658780796,1.4230318516639402,3.512203160125269,5.253558221142263,5.936165574664428,1.0857763985929705,0.08577639859297048,1.0118027842080393,0.011802784208039263,1.0097636942710897,0.009763694271089696,1.0042857536810805,0.0042857536810805286,1.018537528692793,0.018537528692792904,1.0167588807076307,0.016758880707630652,1.0857763985929705,0.08577639859297048,1.0,0.4526959846198967,PL432006,2.423962414539159
1785,R197,PL51,Dolnoslaskie,2006,PL,PL5,9.428128161053058,2.0469622563288827,1.4284027204293686,3.628790472045741,5.244049383954645,5.932752643588374,1.1621892106131066,0.16218921061310665,1.0309354617194075,0.03093546171940753,1.0244266865438,0.02442668654380009,1.020201350520598,0.020201350520598016,1.0172515952044818,0.01725159520448183,0.9954983337713487,-0.004501666228651335,1.1621892106131066,0.16218921061310665,1.0,1.7468116972870849,PL512006,2.3039621715426333
1786,R198,PL52,Opolskie,2006,PL,PL5,8.12677991332841,2.1064200172173764,1.484883822196053,3.5558859529342053,5.26444345515094,5.949806300758771,1.0588055017253806,0.05880550172538057,1.0182823195750899,0.018282319575089856,1.009294949275115,0.009294949275115094,1.0043343267012976,0.0043343267012976305,1.022791201317352,0.022791201317351906,1.0302841014930015,0.030284101493001536,1.0588055017253806,0.05880550172538057,0.0,-0.004079005049069446,PL522006,2.393920347824566
1787,R199,PL61,KujawskoPomorskie,2006,PL,PL6,8.892216529482987,2.118158899897973,1.5203881130731773,3.591950592020638,5.262978073838589,6.058607944943913,1.1274944951509207,0.1274944951509207,1.025252847280705,0.025252847280704982,1.0341157630814874,0.03411576308148745,1.0210448171080393,0.021044817108039293,1.0157272969440927,0.015727296944092695,0.9949099609754907,-0.00509003902450933,1.1274944951509207,0.1274944951509207,1.0,1.1592272956778313,PL612006,2.4666573529232747
1788,R200,PL62,WarminskoMazurskie,2006,PL,PL6,8.338115090191193,2.120826940760295,1.5757628030072937,3.5632129916348805,5.164871821354532,5.847902436166177,1.0880695246487269,0.08806952464872686,1.0203739500682334,0.020373950068233393,1.014718541709381,0.014718541709380917,1.0150750607921466,0.0150750607921466,1.0207798495744587,0.020779849574458664,1.0195721913298226,0.019572191329822575,1.0880695246487269,0.08806952464872686,1.0,0.49153201723572104,PL622006,2.284689444531297
1789,R201,PL63,Pomorskie,2006,PL,PL6,9.04549198266655,2.049281528345823,1.4372348227975735,3.5828650731486755,5.187655212005427,5.861862353943868,1.1173281600885985,0.11732816008859848,1.0248273422342071,0.024827342234207128,1.0180975246392507,0.01809752463925074,1.0170483986030803,0.017048398603080273,1.0170058270365994,0.017005827036599364,1.0034909017810016,0.003490901781001643,1.1173281600885985,0.11732816008859848,1.0,0.9870517979232978,PL632006,2.278997280795193
1790,R202,PT11,Norte,2006,PT,PT1,9.865734263837945,1.9277052254203215,1.6366849700654909,3.2905160933622932,4.749263667807257,5.6674645035359354,1.0678300554372484,0.0678300554372484,0.9975564922835527,-0.002443507716447302,0.9801134665615627,-0.01988653343843727,0.9701310345419388,-0.02986896545806117,1.0006006541941115,0.0006006541941114829,1.003336275550935,0.003336275550934964,1.0678300554372484,0.0678300554372484,1.0,0.1487594581560221,PT112006,2.3769484101736422
1791,R203,PT15,Algarve,2006,PT,PT1,8.19254384066892,2.0640236884690766,1.9018919269336052,3.277164468834802,4.969020045441283,5.948242300148463,1.0811527685167563,0.08115276851675635,1.0023375861722492,0.0023375861722492175,0.9925885912191239,-0.007411408780876094,0.9707857375229075,-0.029214262477092467,1.006477667992311,0.006477667992311087,1.009648940053406,0.009648940053406108,1.0811527685167563,0.08115276851675635,1.0,0.37439089188737773,PT152006,2.671077831313661
1792,R204,PT16,Centro_PT,2006,PT,PT1,9.577811684032191,1.9568735870533875,1.6641811569228617,3.2903161158986056,4.855205195823875,5.820312332278199,1.077379820146228,0.0773798201462279,1.0004184931582594,0.00041849315825936984,0.9873422668266517,-0.012657733173348285,0.9793855543470746,-0.02061444565292536,1.006983036509811,0.006983036509810914,1.004300138473603,0.004300138473602999,1.077379820146228,0.0773798201462279,1.0,0.31049281458463096,PT162006,2.5299962163795935
1793,R205,PT17,Lisboa,2006,PT,PT1,10.160022256029555,1.873034378526031,1.6855876425483423,3.2051642304106442,4.604113275036979,5.674533975619908,1.080699998598661,0.08069999859866095,1.008296650229158,0.008296650229157931,0.9943905312943336,-0.005609468705666365,0.9697634470089619,-0.030236552991038113,1.0097347266824659,0.009734726682465888,1.0103166295244306,0.010316629524430576,1.080699998598661,0.08069999859866095,1.0,0.3667228497130381,PT172006,2.4693697452092636
1794,R206,PT18,Alentejo,2006,PT,PT1,8.660333335610634,2.0065246690754615,1.669222536754637,3.308118690323583,4.976113766373702,6.1977587639810725,1.0938715144627107,0.09387151446271069,1.0015769735837654,0.0015769735837654064,0.9858766755649648,-0.014123324435035167,0.9821128151850099,-0.017887184814990076,0.9992826418190988,-0.0007173581809012397,1.0039503617597516,0.003950361759751608,1.0938715144627107,0.09387151446271069,1.0,0.5897936304980734,PT182006,2.8896400736574894
1795,R207,SE11,Stockholm,2006,SE,SE1,10.53141737231775,1.8259878363089446,1.6578153871705648,3.2496696058560426,4.26491678481373,5.14927245806468,1.049698645299394,0.04969864529939394,1.0156527269639088,0.015652726963908847,1.010671151303019,0.0106711513030191,1.000935389168124,0.0009353891681240789,1.020816382543832,0.02081638254383189,1.022441812007319,0.022441812007319095,1.049698645299394,0.04969864529939394,0.0,-0.15831133444911563,SE112006,1.8996028522086377
1796,R208,SE12,ostra_Mellansverige,2006,SE,SE1,9.780513025887274,1.9335060753251727,1.8891691947712113,3.3637424695707443,4.279831925453659,4.88475863231317,1.1290527896050913,0.12905278960509126,1.012366468808104,0.012366468808103992,1.0222217819994803,0.022221781999480328,1.027272125856318,0.027272125856317997,1.0171765251611598,0.01717652516115975,0.995249251867292,-0.004750748132708038,1.1290527896050913,0.12905278960509126,1.0,1.185618332531348,SE122006,1.5210161627424261
1797,R209,SE21,Sydsverige,2006,SE,SE2,9.592987876903916,1.7651687932246993,1.6960773332211692,3.1705727863636626,4.188598593715715,5.126399692472363,1.0976420460833738,0.09764204608337379,1.0112050157407257,0.011205015740725743,1.0109603505241538,0.010960350524153784,1.0176850510669424,0.017685051066942403,1.022418830550187,0.022418830550186897,1.010669347465905,0.010669347465904977,1.0976420460833738,0.09764204608337379,1.0,0.6536507780942482,SE212006,1.9558269061087006
1798,R210,SE22,Norra_Mellansverige,2006,SE,SE2,9.12592867677714,2.012841824200808,2.1331357750100643,3.4654724968816826,4.262628639447896,5.05787797961966,1.0893372984820278,0.08933729848202776,1.0167606541786798,0.01676065417867978,1.0153903151095658,0.015390315109565789,1.0106468043110415,0.01064680431104148,1.027153314981222,0.027153314981221977,1.0226330938614128,0.022633093861412767,1.0893372984820278,0.08933729848202776,1.0,0.5130028412298788,SE222006,1.592405482737977
1799,R211,SE23,Mellersta_Norrland,2006,SE,SE2,8.40798449357921,2.42277561680211,2.947866288330235,3.560154793653664,4.424611152035721,5.058750511103985,1.0931197197245415,0.09311971972454147,1.0238966488541694,0.023896648854169422,1.0237981383273234,0.02379813832732336,1.023078154021461,0.023078154021461073,1.0135381625524216,0.013538162552421573,0.9868349133737517,-0.013165086626248268,1.0931197197245415,0.09311971972454147,1.0,0.5770613496456305,SE232006,1.4985957174503208
1800,R212,SE31,ovre_Norrland,2006,SE,SE3,8.81609287487772,1.9591765620552462,1.9758486727740578,3.4273153703218906,4.344555915684635,5.112604790814043,1.1399505868467454,0.13995058684674544,1.0067371388531106,0.006737138853110558,1.0164336102553035,0.016433610255303543,1.0178418982601913,0.017841898260191336,1.0127368722044945,0.012736872204494487,0.9874351609714419,-0.012564839028558095,1.1399505868467454,0.13995058684674544,1.0,1.3701817620275616,SE312006,1.6852894204921522
1801,R213,SE32,Smaland_med_oarna,2006,SE,SE3,9.226039793638869,1.814446904196292,1.7504244236508066,3.1005821334754384,4.312008632747294,5.048663902464368,1.1133272031847417,0.11332720318474165,1.011946835766267,0.011946835766267094,1.0124901566716968,0.01249015667169684,1.0002812662208858,0.00028126622088575637,1.0186745824628987,0.01867458246289866,1.0104782583722312,0.010478258372231153,1.1133272031847417,0.11332720318474165,1.0,0.919292202927357,SE322006,1.9480817689889292
1802,R214,SE33,Vastsverige,2006,SE,SE3,10.098025316605247,1.6967103873944458,1.526881691926035,3.1819258705000832,4.400083389044177,5.277720938842761,1.1206474061371097,0.12064740613710967,1.0104106719872392,0.010410671987239217,1.0197789891058173,0.019778989105817324,1.0178245969359074,0.017824596935907433,1.0179426034058148,0.017942603405814772,0.9968040713965444,-0.0031959286034556333,1.1206474061371097,0.12064740613710967,1.0,1.043266042001305,SE332006,2.095795068342678
1803,R215,SI00,Slovenija,2006,SI,SI0,9.509330761681264,1.9303222923649292,1.5682507099178384,3.3520971357634606,4.630106177393323,5.292359175060283,1.0931269673990316,0.09312696739903159,1.017091889231322,0.0170918892313221,1.009542436714858,0.009542436714857994,1.0109441641930421,0.010944164193042116,1.0093621767328633,0.009362176732863325,0.9949591599180936,-0.005040840081906417,1.0931269673990316,0.09312696739903159,1.0,0.5771840951537461,SI002006,1.9402620392968224
1804,R216,SK01,Bratislavsky_kraj,2006,SK,SK0,8.846480383201655,2.1599884949839177,1.4871523707198182,4.258187093061116,5.308316108631757,6.3258911784784,1.1577292156271068,0.15772921562710684,1.0609068077792787,0.060906807779278704,1.0236024042883138,0.02360240428831384,0.9593200090407561,-0.040679990959243906,1.0234489756230396,0.023448975623039603,1.0034172648429345,0.0034172648429344754,1.1577292156271068,0.15772921562710684,1.0,1.6712779034479277,SK012006,2.067704085417285
1805,R217,SK02,Zapadne_Slovensko,2006,SK,SK0,9.164024849855828,2.2276966160255642,1.4501339387936,4.299286734296114,5.502220366332291,6.321949594893321,1.2776077881294534,0.2776077881294534,1.0827964385900617,0.0827964385900617,1.0032731189251063,0.0032731189251062887,0.9678223741856185,-0.03217762581438155,1.0118535043284222,0.011853504328422249,0.9753022135083805,-0.024697786491619467,1.2776077881294534,0.2776077881294534,1.0,3.7015230964466888,SK022006,2.0226628605972072
1806,R218,SK03,Stredne_Slovensko,2006,SK,SK0,8.505017893627452,2.3147945356528385,1.7359947414285044,3.9709938688027964,5.416367514371702,6.305772160376949,1.1780430666768795,0.17804306667687952,0.9904407302673628,-0.00955926973263721,1.0070689815876979,0.0070689815876978646,0.9941695043438736,-0.0058304956561263666,1.0012948289981471,0.0012948289981471461,1.0106491195416658,0.010649119541665808,1.1780430666768795,0.17804306667687952,1.0,2.0153101819794936,SK032006,2.334778291574153
1807,R219,SK04,Vychodne_Slovensko,2006,SK,SK0,8.5023605284722,2.2491769371663377,1.6970584330178715,3.826535718886651,5.334189565058284,6.295578471629629,1.0773577372224659,0.07735773722246586,0.9652989076862296,-0.03470109231377039,0.9857560089053066,-0.014243991094693431,0.9796460898705251,-0.02035391012947485,1.0027802884820751,0.0027802884820751217,1.066035102224121,0.06603510222412101,1.0773577372224659,0.07735773722246586,1.0,0.31011882156086207,SK042006,2.4690427527429777
1808,R220,UKC1,Tees_Valley_and_Durham,2006,UK,UKC,9.261687656513338,1.8991033641447037,1.9085318026783447,3.649451418335099,4.238909210822171,5.518030956527998,1.1093739515192405,0.10937395151924045,1.012442246882878,0.012442246882877983,1.0059636228546533,0.00596362285465335,1.0041710876025274,0.004171087602527379,1.0021145589410034,0.0021145589410034304,1.0028419384576281,0.002841938457628146,1.1093739515192405,0.10937395151924045,1.0,0.8523405365614513,UKC12006,1.8685795381928987
1809,R221,UKC2,Northumberland_Tyne_and_Wear,2006,UK,UKC,9.594363274692226,1.8172340147834563,1.7891554112282455,3.676373633174222,4.1881500075214255,5.425200147989335,1.059635096759164,0.0596350967591639,1.0051787863566697,0.0051787863566696846,0.9995825297896617,-0.0004174702103383332,0.9839477300624495,-0.01605226993755049,1.004151636801469,0.004151636801468905,1.0077174970190885,0.007717497019088526,1.059635096759164,0.0596350967591639,1.0,0.00997088972625642,UKC22006,1.748826514815113
1810,R222,UKD1,Cumbria,2006,UK,UKD,8.533125201356281,1.9792743678078784,2.1384476182725565,3.4747362045094192,4.094210232122177,5.2143714727464,1.2014417328559603,0.20144173285596034,1.0271730528101266,0.027173052810126608,1.0064515218629435,0.00645152186294351,1.014954625486999,0.014954625486998996,0.9941572949495233,-0.005842705050476682,0.9999170601721223,-8.293982787765941e-05,1.2014417328559603,0.20144173285596034,1.0,2.4115864183496893,UKD12006,1.739635268236981
