,causes,caused,weight
46687,PL42,GR22,0
46688,PL42,GR23,0
46689,PL42,GR24,0
46690,PL42,GR25,0
46691,PL42,GR30,0
46692,PL42,GR41,0
46693,PL42,GR42,0
46694,PL42,GR43,0
46695,PL42,HU10,0
46696,PL42,HU21,0
46697,PL42,HU22,0
46698,PL42,HU23,0
46699,PL42,HU31,0
46700,PL42,HU32,0
46701,PL42,HU33,0
46702,PL42,IE01,0
46703,PL42,IE02,0
46704,PL42,ITC1,0
46705,PL42,ITC2,1
46706,PL42,ITC3,0
46707,PL42,ITC4,0
46708,PL42,ITD1,0
46709,PL42,ITD2,0
46710,PL42,ITD3,0
46711,PL42,ITD4,0
46712,PL42,ITD5,0
46713,PL42,ITE1,0
46714,PL42,ITE2,0
46715,PL42,ITE3,0
46716,PL42,ITE4,1
46717,PL42,ITF1,0
46718,PL42,ITF2,0
46719,PL42,ITF3,0
46720,PL42,ITF4,0
46721,PL42,ITF5,0
46722,PL42,ITF6,0
46723,PL42,ITG1,0
46724,PL42,ITG2,0
46725,PL42,LT00,0
46726,PL42,LU00,0
46727,PL42,LV00,0
46728,PL42,MT00,0
46729,PL42,NL11,0
46730,PL42,NL12,0
46731,PL42,NL13,0
46732,PL42,NL21,0
46733,PL42,NL22,0
46734,PL42,NL23,0
46735,PL42,NL31,0
46736,PL42,NL32,0
46737,PL42,NL33,0
46738,PL42,NL34,0
46739,PL42,NL41,0
46740,PL42,NL42,1
46741,PL42,PL11,0
46742,PL42,PL12,0
46743,PL42,PL21,0
46744,PL42,PL22,0
46745,PL42,PL31,0
46746,PL42,PL32,0
46747,PL42,PL33,0
46748,PL42,PL34,0
46749,PL42,PL41,0
46750,PL42,PL42,0
46751,PL42,PL43,0
46752,PL42,PL51,0
46753,PL42,PL52,1
46754,PL42,PL61,0
46755,PL42,PL62,0
46756,PL42,PL63,0
46757,PL42,PT11,0
46758,PL42,PT15,0
46759,PL42,PT16,1
46760,PL42,PT17,0
46761,PL42,PT18,0
46762,PL42,SE11,0
46763,PL42,SE12,0
46764,PL42,SE21,1
46765,PL42,SE22,0
46766,PL42,SE23,0
46767,PL42,SE31,0
46768,PL42,SE32,0
46769,PL42,SE33,0
46770,PL42,SI00,0
46771,PL42,SK01,0
46772,PL42,SK02,0
46773,PL42,SK03,0
46774,PL42,SK04,0
46775,PL42,UKC1,0
46776,PL42,UKC2,0
46777,PL42,UKD1,0
46778,PL42,UKD2,0
46779,PL42,UKD3,0
46780,PL42,UKD4,0
46781,PL42,UKD5,0
46782,PL42,UKE1,0
46783,PL42,UKE2,0
46784,PL42,UKE3,0
46785,PL42,UKE4,0
46786,PL42,UKF1,0
46787,PL42,UKF2,0
46788,PL42,UKF3,0
46789,PL42,UKG1,0
46790,PL42,UKG2,0
46791,PL42,UKG3,0
46792,PL42,UKH1,0
46793,PL42,UKH2,0
46794,PL42,UKH3,0
46795,PL42,UKI1,0
46796,PL42,UKI2,0
46797,PL42,UKJ1,0
46798,PL42,UKJ2,0
46799,PL42,UKJ3,0
46800,PL42,UKJ4,0
46801,PL42,UKK1,0
46802,PL42,UKK2,0
46803,PL42,UKK3,0
46804,PL42,UKK4,0
46805,PL42,UKL1,0
46806,PL42,UKL2,0
46807,PL42,UKM2,0
46808,PL42,UKM3,0
46809,PL42,UKM5,0
46810,PL42,UKM6,0
46811,PL42,UKN0,0
46812,PL43,AT11,0
46813,PL43,AT12,0
46814,PL43,AT13,0
46815,PL43,AT21,0
46816,PL43,AT22,0
46817,PL43,AT31,0
46818,PL43,AT32,0
46819,PL43,AT33,0
46820,PL43,AT34,0
46821,PL43,BE10,0
46822,PL43,BE21,0
46823,PL43,BE22,0
46824,PL43,BE23,0
46825,PL43,BE24,0
46826,PL43,BE25,0
46827,PL43,BE31,0
46828,PL43,BE32,0
46829,PL43,BE33,0
46830,PL43,BE34,0
46831,PL43,BE35,0
46832,PL43,CZ01,0
46833,PL43,CZ02,0
46834,PL43,CZ03,1
46835,PL43,CZ04,1
46836,PL43,CZ05,0
46837,PL43,CZ06,0
46838,PL43,CZ07,0
46839,PL43,CZ08,0
46840,PL43,DE11,0
46841,PL43,DE12,0
46842,PL43,DE13,0
46843,PL43,DE14,0
46844,PL43,DE21,0
46845,PL43,DE22,1
46846,PL43,DE23,0
46847,PL43,DE24,0
46848,PL43,DE25,0
46849,PL43,DE26,0
46850,PL43,DE27,0
46851,PL43,DE30,1
46852,PL43,DE41,0
46853,PL43,DE42,0
46854,PL43,DE50,0
46855,PL43,DE60,0
46856,PL43,DE71,0
46857,PL43,DE72,0
46858,PL43,DE73,0
46859,PL43,DE80,0
46860,PL43,DE91,0
46861,PL43,DE92,0
46862,PL43,DE93,0
46863,PL43,DE94,1
46864,PL43,DEA1,0
46865,PL43,DEA2,0
46866,PL43,DEA3,0
46867,PL43,DEA4,0
46868,PL43,DEA5,0
46869,PL43,DEB1,0
46870,PL43,DEB2,0
46871,PL43,DEB3,0
46872,PL43,DEC0,0
46873,PL43,DED1,0
46874,PL43,DED2,0
46875,PL43,DED3,0
46876,PL43,DEE1,0
46877,PL43,DEE2,0
46878,PL43,DEE3,0
46879,PL43,DEF0,0
46880,PL43,DEG0,0
46881,PL43,DK01,0
46882,PL43,DK02,0
46883,PL43,DK03,0
46884,PL43,EE00,0
46885,PL43,ES11,0
46886,PL43,ES12,0
46887,PL43,ES13,0
46888,PL43,ES21,0
46889,PL43,ES22,0
46890,PL43,ES23,1
46891,PL43,ES24,0
46892,PL43,ES30,0
46893,PL43,ES41,1
46894,PL43,ES42,0
46895,PL43,ES43,0
46896,PL43,ES51,0
46897,PL43,ES52,0
46898,PL43,ES53,0
46899,PL43,ES61,1
46900,PL43,ES62,0
46901,PL43,ES63,0
46902,PL43,ES64,0
46903,PL43,ES70,0
46904,PL43,FI13,0
46905,PL43,FI18,0
46906,PL43,FI19,0
46907,PL43,FI1A,0
46908,PL43,FI20,0
46909,PL43,FR10,0
46910,PL43,FR21,0
46911,PL43,FR22,0
46912,PL43,FR23,0
46913,PL43,FR24,0
46914,PL43,FR25,1
46915,PL43,FR26,1
46916,PL43,FR30,0
46917,PL43,FR41,0
46918,PL43,FR42,0
46919,PL43,FR43,0
46920,PL43,FR51,0
46921,PL43,FR52,0
46922,PL43,FR53,0
46923,PL43,FR61,0
46924,PL43,FR62,0
46925,PL43,FR63,0
46926,PL43,FR71,0
46927,PL43,FR72,0
46928,PL43,FR81,0
46929,PL43,FR82,0
46930,PL43,FR83,0
46931,PL43,GR11,0
46932,PL43,GR12,0
46933,PL43,GR13,0
46934,PL43,GR14,0
46935,PL43,GR21,0
46936,PL43,GR22,0
46937,PL43,GR23,0
46938,PL43,GR24,0
46939,PL43,GR25,0
46940,PL43,GR30,0
46941,PL43,GR41,0
46942,PL43,GR42,0
46943,PL43,GR43,0
46944,PL43,HU10,0
46945,PL43,HU21,0
46946,PL43,HU22,0
46947,PL43,HU23,0
46948,PL43,HU31,0
46949,PL43,HU32,0
46950,PL43,HU33,0
46951,PL43,IE01,0
46952,PL43,IE02,0
46953,PL43,ITC1,0
46954,PL43,ITC2,1
46955,PL43,ITC3,0
46956,PL43,ITC4,0
46957,PL43,ITD1,0
46958,PL43,ITD2,0
46959,PL43,ITD3,0
46960,PL43,ITD4,0
46961,PL43,ITD5,0
46962,PL43,ITE1,0
46963,PL43,ITE2,0
46964,PL43,ITE3,0
46965,PL43,ITE4,0
46966,PL43,ITF1,0
46967,PL43,ITF2,0
46968,PL43,ITF3,0
46969,PL43,ITF4,0
46970,PL43,ITF5,1
46971,PL43,ITF6,0
46972,PL43,ITG1,0
46973,PL43,ITG2,0
46974,PL43,LT00,0
46975,PL43,LU00,0
46976,PL43,LV00,0
46977,PL43,MT00,0
46978,PL43,NL11,0
46979,PL43,NL12,0
46980,PL43,NL13,0
46981,PL43,NL21,0
46982,PL43,NL22,0
46983,PL43,NL23,0
46984,PL43,NL31,0
46985,PL43,NL32,0
46986,PL43,NL33,1
46987,PL43,NL34,0
46988,PL43,NL41,0
46989,PL43,NL42,0
46990,PL43,PL11,0
46991,PL43,PL12,0
46992,PL43,PL21,0
46993,PL43,PL22,0
46994,PL43,PL31,0
46995,PL43,PL32,0
46996,PL43,PL33,1
46997,PL43,PL34,0
46998,PL43,PL41,0
46999,PL43,PL42,0
47000,PL43,PL43,0
47001,PL43,PL51,0
47002,PL43,PL52,0
47003,PL43,PL61,1
47004,PL43,PL62,0
47005,PL43,PL63,0
47006,PL43,PT11,1
47007,PL43,PT15,0
47008,PL43,PT16,0
47009,PL43,PT17,0
47010,PL43,PT18,0
47011,PL43,SE11,0
47012,PL43,SE12,0
47013,PL43,SE21,0
47014,PL43,SE22,0
47015,PL43,SE23,0
47016,PL43,SE31,0
47017,PL43,SE32,0
47018,PL43,SE33,0
47019,PL43,SI00,0
47020,PL43,SK01,0
47021,PL43,SK02,0
47022,PL43,SK03,0
47023,PL43,SK04,0
47024,PL43,UKC1,0
47025,PL43,UKC2,0
47026,PL43,UKD1,0
47027,PL43,UKD2,0
47028,PL43,UKD3,0
47029,PL43,UKD4,0
47030,PL43,UKD5,0
47031,PL43,UKE1,0
47032,PL43,UKE2,0
47033,PL43,UKE3,0
47034,PL43,UKE4,0
47035,PL43,UKF1,0
47036,PL43,UKF2,0
47037,PL43,UKF3,0
47038,PL43,UKG1,0
47039,PL43,UKG2,0
47040,PL43,UKG3,0
47041,PL43,UKH1,0
47042,PL43,UKH2,0
47043,PL43,UKH3,0
47044,PL43,UKI1,0
47045,PL43,UKI2,0
47046,PL43,UKJ1,0
47047,PL43,UKJ2,0
47048,PL43,UKJ3,0
47049,PL43,UKJ4,0
47050,PL43,UKK1,0
47051,PL43,UKK2,0
47052,PL43,UKK3,0
47053,PL43,UKK4,0
47054,PL43,UKL1,0
47055,PL43,UKL2,0
47056,PL43,UKM2,0
47057,PL43,UKM3,0
47058,PL43,UKM5,0
47059,PL43,UKM6,0
47060,PL43,UKN0,0
47061,PL51,AT11,0
47062,PL51,AT12,0
47063,PL51,AT13,0
47064,PL51,AT21,0
47065,PL51,AT22,0
47066,PL51,AT31,0
47067,PL51,AT32,0
47068,PL51,AT33,0
47069,PL51,AT34,0
47070,PL51,BE10,0
47071,PL51,BE21,0
47072,PL51,BE22,0
47073,PL51,BE23,0
47074,PL51,BE24,0
47075,PL51,BE25,0
47076,PL51,BE31,0
47077,PL51,BE32,0
47078,PL51,BE33,0
47079,PL51,BE34,0
47080,PL51,BE35,0
47081,PL51,CZ01,0
47082,PL51,CZ02,0
47083,PL51,CZ03,0
47084,PL51,CZ04,0
47085,PL51,CZ05,0
47086,PL51,CZ06,0
47087,PL51,CZ07,0
47088,PL51,CZ08,0
47089,PL51,DE11,0
47090,PL51,DE12,0
47091,PL51,DE13,0
47092,PL51,DE14,0
47093,PL51,DE21,0
47094,PL51,DE22,0
47095,PL51,DE23,0
47096,PL51,DE24,0
47097,PL51,DE25,0
47098,PL51,DE26,0
47099,PL51,DE27,0
47100,PL51,DE30,0
47101,PL51,DE41,0
47102,PL51,DE42,0
47103,PL51,DE50,0
47104,PL51,DE60,0
47105,PL51,DE71,0
47106,PL51,DE72,0
47107,PL51,DE73,0
47108,PL51,DE80,0
47109,PL51,DE91,0
47110,PL51,DE92,0
47111,PL51,DE93,0
47112,PL51,DE94,0
47113,PL51,DEA1,0
47114,PL51,DEA2,0
47115,PL51,DEA3,0
47116,PL51,DEA4,0
47117,PL51,DEA5,0
47118,PL51,DEB1,0
47119,PL51,DEB2,0
47120,PL51,DEB3,0
47121,PL51,DEC0,0
47122,PL51,DED1,0
47123,PL51,DED2,0
47124,PL51,DED3,0
47125,PL51,DEE1,0
47126,PL51,DEE2,0
47127,PL51,DEE3,0
47128,PL51,DEF0,0
47129,PL51,DEG0,0
47130,PL51,DK01,0
47131,PL51,DK02,0
47132,PL51,DK03,0
47133,PL51,EE00,0
47134,PL51,ES11,0
47135,PL51,ES12,0
47136,PL51,ES13,0
47137,PL51,ES21,0
47138,PL51,ES22,0
47139,PL51,ES23,0
47140,PL51,ES24,0
47141,PL51,ES30,0
47142,PL51,ES41,0
47143,PL51,ES42,0
47144,PL51,ES43,0
47145,PL51,ES51,0
47146,PL51,ES52,0
47147,PL51,ES53,0
47148,PL51,ES61,0
47149,PL51,ES62,0
47150,PL51,ES63,0
47151,PL51,ES64,0
47152,PL51,ES70,0
47153,PL51,FI13,0
47154,PL51,FI18,0
47155,PL51,FI19,0
47156,PL51,FI1A,0
47157,PL51,FI20,0
47158,PL51,FR10,0
47159,PL51,FR21,0
47160,PL51,FR22,0
47161,PL51,FR23,0
47162,PL51,FR24,0
47163,PL51,FR25,0
47164,PL51,FR26,0
47165,PL51,FR30,0
47166,PL51,FR41,1
47167,PL51,FR42,0
47168,PL51,FR43,0
47169,PL51,FR51,0
47170,PL51,FR52,0
47171,PL51,FR53,0
47172,PL51,FR61,0
47173,PL51,FR62,0
47174,PL51,FR63,0
47175,PL51,FR71,0
47176,PL51,FR72,0
47177,PL51,FR81,0
47178,PL51,FR82,0
47179,PL51,FR83,0
47180,PL51,GR11,0
47181,PL51,GR12,0
47182,PL51,GR13,0
47183,PL51,GR14,0
47184,PL51,GR21,0
47185,PL51,GR22,0
47186,PL51,GR23,0
47187,PL51,GR24,0
47188,PL51,GR25,0
47189,PL51,GR30,0
47190,PL51,GR41,0
47191,PL51,GR42,0
47192,PL51,GR43,0
47193,PL51,HU10,0
47194,PL51,HU21,0
47195,PL51,HU22,0
47196,PL51,HU23,0
47197,PL51,HU31,0
47198,PL51,HU32,0
47199,PL51,HU33,0
47200,PL51,IE01,0
47201,PL51,IE02,0
47202,PL51,ITC1,0
47203,PL51,ITC2,0
47204,PL51,ITC3,0
47205,PL51,ITC4,0
47206,PL51,ITD1,0
47207,PL51,ITD2,0
47208,PL51,ITD3,0
47209,PL51,ITD4,0
47210,PL51,ITD5,0
47211,PL51,ITE1,0
47212,PL51,ITE2,0
47213,PL51,ITE3,0
47214,PL51,ITE4,1
47215,PL51,ITF1,0
47216,PL51,ITF2,0
47217,PL51,ITF3,0
47218,PL51,ITF4,0
47219,PL51,ITF5,0
47220,PL51,ITF6,0
47221,PL51,ITG1,0
47222,PL51,ITG2,0
47223,PL51,LT00,0
47224,PL51,LU00,0
47225,PL51,LV00,0
47226,PL51,MT00,0
47227,PL51,NL11,0
47228,PL51,NL12,0
47229,PL51,NL13,0
47230,PL51,NL21,0
47231,PL51,NL22,0
47232,PL51,NL23,0
47233,PL51,NL31,0
47234,PL51,NL32,0
47235,PL51,NL33,0
47236,PL51,NL34,0
47237,PL51,NL41,0
47238,PL51,NL42,0
47239,PL51,PL11,0
47240,PL51,PL12,0
47241,PL51,PL21,0
47242,PL51,PL22,0
47243,PL51,PL31,0
47244,PL51,PL32,0
47245,PL51,PL33,0
47246,PL51,PL34,0
47247,PL51,PL41,0
47248,PL51,PL42,0
47249,PL51,PL43,0
47250,PL51,PL51,0
47251,PL51,PL52,0
47252,PL51,PL61,0
47253,PL51,PL62,0
47254,PL51,PL63,0
47255,PL51,PT11,0
47256,PL51,PT15,0
47257,PL51,PT16,0
47258,PL51,PT17,0
47259,PL51,PT18,0
47260,PL51,SE11,0
47261,PL51,SE12,0
47262,PL51,SE21,0
47263,PL51,SE22,0
47264,PL51,SE23,0
47265,PL51,SE31,0
47266,PL51,SE32,0
47267,PL51,SE33,0
47268,PL51,SI00,0
47269,PL51,SK01,0
47270,PL51,SK02,0
47271,PL51,SK03,0
47272,PL51,SK04,0
47273,PL51,UKC1,0
47274,PL51,UKC2,0
47275,PL51,UKD1,0
47276,PL51,UKD2,0
47277,PL51,UKD3,0
47278,PL51,UKD4,0
47279,PL51,UKD5,0
47280,PL51,UKE1,0
47281,PL51,UKE2,0
47282,PL51,UKE3,0
47283,PL51,UKE4,0
47284,PL51,UKF1,0
47285,PL51,UKF2,0
47286,PL51,UKF3,0
47287,PL51,UKG1,0
47288,PL51,UKG2,0
47289,PL51,UKG3,0
47290,PL51,UKH1,0
47291,PL51,UKH2,0
47292,PL51,UKH3,0
47293,PL51,UKI1,1
47294,PL51,UKI2,0
47295,PL51,UKJ1,0
47296,PL51,UKJ2,0
47297,PL51,UKJ3,0
47298,PL51,UKJ4,0
47299,PL51,UKK1,0
47300,PL51,UKK2,0
47301,PL51,UKK3,0
47302,PL51,UKK4,0
47303,PL51,UKL1,0
47304,PL51,UKL2,0
47305,PL51,UKM2,0
47306,PL51,UKM3,0
47307,PL51,UKM5,0
47308,PL51,UKM6,0
47309,PL51,UKN0,0
47310,PL52,AT11,0
47311,PL52,AT12,0
47312,PL52,AT13,0
47313,PL52,AT21,0
47314,PL52,AT22,0
47315,PL52,AT31,1
47316,PL52,AT32,1
47317,PL52,AT33,0
47318,PL52,AT34,0
47319,PL52,BE10,0
47320,PL52,BE21,1
47321,PL52,BE22,0
47322,PL52,BE23,1
47323,PL52,BE24,0
47324,PL52,BE25,0
47325,PL52,BE31,0
47326,PL52,BE32,0
47327,PL52,BE33,1
47328,PL52,BE34,0
47329,PL52,BE35,0
47330,PL52,CZ01,0
47331,PL52,CZ02,0
47332,PL52,CZ03,0
47333,PL52,CZ04,0
47334,PL52,CZ05,0
47335,PL52,CZ06,1
47336,PL52,CZ07,0
47337,PL52,CZ08,0
47338,PL52,DE11,0
47339,PL52,DE12,0
47340,PL52,DE13,0
47341,PL52,DE14,0
47342,PL52,DE21,0
47343,PL52,DE22,1
47344,PL52,DE23,0
47345,PL52,DE24,1
47346,PL52,DE25,0
47347,PL52,DE26,0
47348,PL52,DE27,0
47349,PL52,DE30,0
47350,PL52,DE41,0
47351,PL52,DE42,0
47352,PL52,DE50,1
47353,PL52,DE60,0
47354,PL52,DE71,0
47355,PL52,DE72,0
47356,PL52,DE73,0
47357,PL52,DE80,0
47358,PL52,DE91,0
47359,PL52,DE92,0
47360,PL52,DE93,0
47361,PL52,DE94,1
47362,PL52,DEA1,0
47363,PL52,DEA2,1
47364,PL52,DEA3,0
47365,PL52,DEA4,0
47366,PL52,DEA5,0
47367,PL52,DEB1,0
47368,PL52,DEB2,1
47369,PL52,DEB3,0
47370,PL52,DEC0,0
47371,PL52,DED1,0
47372,PL52,DED2,0
47373,PL52,DED3,0
47374,PL52,DEE1,0
47375,PL52,DEE2,0
47376,PL52,DEE3,0
47377,PL52,DEF0,0
47378,PL52,DEG0,0
47379,PL52,DK01,0
47380,PL52,DK02,1
47381,PL52,DK03,0
47382,PL52,EE00,0
47383,PL52,ES11,0
47384,PL52,ES12,0
47385,PL52,ES13,0
47386,PL52,ES21,0
47387,PL52,ES22,1
47388,PL52,ES23,0
47389,PL52,ES24,0
47390,PL52,ES30,0
47391,PL52,ES41,0
47392,PL52,ES42,0
47393,PL52,ES43,1
47394,PL52,ES51,0
47395,PL52,ES52,0
47396,PL52,ES53,0
47397,PL52,ES61,0
47398,PL52,ES62,0
47399,PL52,ES63,0
47400,PL52,ES64,0
47401,PL52,ES70,0
47402,PL52,FI13,0
47403,PL52,FI18,0
47404,PL52,FI19,0
47405,PL52,FI1A,0
47406,PL52,FI20,0
47407,PL52,FR10,0
47408,PL52,FR21,0
47409,PL52,FR22,0
47410,PL52,FR23,0
47411,PL52,FR24,0
47412,PL52,FR25,0
47413,PL52,FR26,0
47414,PL52,FR30,0
47415,PL52,FR41,0
47416,PL52,FR42,0
47417,PL52,FR43,0
47418,PL52,FR51,0
47419,PL52,FR52,0
47420,PL52,FR53,0
47421,PL52,FR61,0
47422,PL52,FR62,0
47423,PL52,FR63,0
47424,PL52,FR71,0
47425,PL52,FR72,0
47426,PL52,FR81,1
47427,PL52,FR82,0
47428,PL52,FR83,0
47429,PL52,GR11,0
47430,PL52,GR12,0
47431,PL52,GR13,0
47432,PL52,GR14,0
47433,PL52,GR21,0
47434,PL52,GR22,0
47435,PL52,GR23,0
47436,PL52,GR24,0
47437,PL52,GR25,0
47438,PL52,GR30,0
47439,PL52,GR41,0
47440,PL52,GR42,0
47441,PL52,GR43,0
47442,PL52,HU10,0
47443,PL52,HU21,0
47444,PL52,HU22,1
47445,PL52,HU23,0
47446,PL52,HU31,0
47447,PL52,HU32,0
47448,PL52,HU33,0
47449,PL52,IE01,0
47450,PL52,IE02,0
47451,PL52,ITC1,0
47452,PL52,ITC2,1
47453,PL52,ITC3,0
47454,PL52,ITC4,0
47455,PL52,ITD1,0
47456,PL52,ITD2,0
47457,PL52,ITD3,0
47458,PL52,ITD4,0
47459,PL52,ITD5,0
47460,PL52,ITE1,0
47461,PL52,ITE2,0
47462,PL52,ITE3,0
47463,PL52,ITE4,0
47464,PL52,ITF1,0
47465,PL52,ITF2,0
47466,PL52,ITF3,0
47467,PL52,ITF4,0
47468,PL52,ITF5,0
47469,PL52,ITF6,0
47470,PL52,ITG1,0
47471,PL52,ITG2,0
47472,PL52,LT00,0
47473,PL52,LU00,0
47474,PL52,LV00,0
47475,PL52,MT00,0
47476,PL52,NL11,0
47477,PL52,NL12,0
47478,PL52,NL13,0
47479,PL52,NL21,0
47480,PL52,NL22,0
47481,PL52,NL23,0
47482,PL52,NL31,0
47483,PL52,NL32,0
47484,PL52,NL33,1
47485,PL52,NL34,0
47486,PL52,NL41,0
47487,PL52,NL42,1
47488,PL52,PL11,1
47489,PL52,PL12,0
47490,PL52,PL21,1
47491,PL52,PL22,0
47492,PL52,PL31,1
47493,PL52,PL32,0
47494,PL52,PL33,1
47495,PL52,PL34,0
47496,PL52,PL41,0
47497,PL52,PL42,1
47498,PL52,PL43,0
47499,PL52,PL51,1
47500,PL52,PL52,0
47501,PL52,PL61,1
47502,PL52,PL62,1
47503,PL52,PL63,0
47504,PL52,PT11,0
47505,PL52,PT15,0
47506,PL52,PT16,0
47507,PL52,PT17,1
47508,PL52,PT18,0
47509,PL52,SE11,0
47510,PL52,SE12,0
47511,PL52,SE21,1
47512,PL52,SE22,1
47513,PL52,SE23,0
47514,PL52,SE31,0
47515,PL52,SE32,0
47516,PL52,SE33,0
47517,PL52,SI00,0
47518,PL52,SK01,0
47519,PL52,SK02,1
47520,PL52,SK03,0
47521,PL52,SK04,0
47522,PL52,UKC1,0
47523,PL52,UKC2,0
47524,PL52,UKD1,0
47525,PL52,UKD2,0
47526,PL52,UKD3,0
47527,PL52,UKD4,0
47528,PL52,UKD5,0
47529,PL52,UKE1,0
47530,PL52,UKE2,0
47531,PL52,UKE3,0
47532,PL52,UKE4,0
47533,PL52,UKF1,0
47534,PL52,UKF2,0
47535,PL52,UKF3,0
47536,PL52,UKG1,0
47537,PL52,UKG2,0
47538,PL52,UKG3,0
47539,PL52,UKH1,0
47540,PL52,UKH2,0
47541,PL52,UKH3,0
47542,PL52,UKI1,0
47543,PL52,UKI2,0
47544,PL52,UKJ1,0
47545,PL52,UKJ2,0
47546,PL52,UKJ3,0
47547,PL52,UKJ4,0
47548,PL52,UKK1,0
47549,PL52,UKK2,0
47550,PL52,UKK3,0
47551,PL52,UKK4,0
47552,PL52,UKL1,0
47553,PL52,UKL2,0
47554,PL52,UKM2,1
47555,PL52,UKM3,0
47556,PL52,UKM5,0
47557,PL52,UKM6,0
47558,PL52,UKN0,0
47559,PL61,AT11,0
47560,PL61,AT12,0
47561,PL61,AT13,0
47562,PL61,AT21,0
47563,PL61,AT22,0
47564,PL61,AT31,0
47565,PL61,AT32,0
47566,PL61,AT33,0
47567,PL61,AT34,0
47568,PL61,BE10,0
47569,PL61,BE21,0
47570,PL61,BE22,0
47571,PL61,BE23,0
47572,PL61,BE24,1
47573,PL61,BE25,0
47574,PL61,BE31,0
47575,PL61,BE32,0
47576,PL61,BE33,0
47577,PL61,BE34,0
47578,PL61,BE35,0
47579,PL61,CZ01,0
47580,PL61,CZ02,0
47581,PL61,CZ03,0
47582,PL61,CZ04,0
47583,PL61,CZ05,0
47584,PL61,CZ06,0
47585,PL61,CZ07,0
47586,PL61,CZ08,0
47587,PL61,DE11,0
47588,PL61,DE12,0
47589,PL61,DE13,0
47590,PL61,DE14,0
47591,PL61,DE21,0
47592,PL61,DE22,0
47593,PL61,DE23,0
47594,PL61,DE24,0
47595,PL61,DE25,0
47596,PL61,DE26,0
47597,PL61,DE27,0
47598,PL61,DE30,0
47599,PL61,DE41,0
47600,PL61,DE42,0
47601,PL61,DE50,0
47602,PL61,DE60,0
47603,PL61,DE71,0
47604,PL61,DE72,0
47605,PL61,DE73,0
47606,PL61,DE80,0
47607,PL61,DE91,0
47608,PL61,DE92,0
47609,PL61,DE93,0
47610,PL61,DE94,0
47611,PL61,DEA1,0
47612,PL61,DEA2,0
47613,PL61,DEA3,0
47614,PL61,DEA4,0
47615,PL61,DEA5,0
47616,PL61,DEB1,0
47617,PL61,DEB2,0
47618,PL61,DEB3,0
47619,PL61,DEC0,0
47620,PL61,DED1,0
47621,PL61,DED2,0
47622,PL61,DED3,0
47623,PL61,DEE1,0
47624,PL61,DEE2,0
47625,PL61,DEE3,0
47626,PL61,DEF0,0
47627,PL61,DEG0,0
47628,PL61,DK01,0
47629,PL61,DK02,0
47630,PL61,DK03,0
47631,PL61,EE00,0
47632,PL61,ES11,0
47633,PL61,ES12,0
47634,PL61,ES13,0
47635,PL61,ES21,0
47636,PL61,ES22,0
47637,PL61,ES23,1
47638,PL61,ES24,0
47639,PL61,ES30,0
47640,PL61,ES41,0
47641,PL61,ES42,0
47642,PL61,ES43,0
47643,PL61,ES51,0
47644,PL61,ES52,0
47645,PL61,ES53,0
47646,PL61,ES61,0
47647,PL61,ES62,0
47648,PL61,ES63,0
47649,PL61,ES64,0
47650,PL61,ES70,0
47651,PL61,FI13,0
47652,PL61,FI18,0
47653,PL61,FI19,0
47654,PL61,FI1A,0
47655,PL61,FI20,0
47656,PL61,FR10,0
47657,PL61,FR21,0
47658,PL61,FR22,0
47659,PL61,FR23,0
47660,PL61,FR24,0
47661,PL61,FR25,0
47662,PL61,FR26,1
47663,PL61,FR30,0
47664,PL61,FR41,0
47665,PL61,FR42,0
47666,PL61,FR43,0
47667,PL61,FR51,0
47668,PL61,FR52,0
47669,PL61,FR53,0
47670,PL61,FR61,0
47671,PL61,FR62,0
47672,PL61,FR63,0
47673,PL61,FR71,0
47674,PL61,FR72,0
47675,PL61,FR81,0
47676,PL61,FR82,0
47677,PL61,FR83,0
47678,PL61,GR11,0
47679,PL61,GR12,0
47680,PL61,GR13,0
47681,PL61,GR14,0
47682,PL61,GR21,0
47683,PL61,GR22,0
47684,PL61,GR23,0
47685,PL61,GR24,0
47686,PL61,GR25,0
47687,PL61,GR30,1
47688,PL61,GR41,0
47689,PL61,GR42,0
47690,PL61,GR43,0
47691,PL61,HU10,0
47692,PL61,HU21,0
47693,PL61,HU22,0
47694,PL61,HU23,0
47695,PL61,HU31,0
47696,PL61,HU32,0
47697,PL61,HU33,0
47698,PL61,IE01,0
47699,PL61,IE02,0
47700,PL61,ITC1,0
47701,PL61,ITC2,1
47702,PL61,ITC3,0
47703,PL61,ITC4,0
47704,PL61,ITD1,0
47705,PL61,ITD2,0
47706,PL61,ITD3,0
47707,PL61,ITD4,0
47708,PL61,ITD5,0
47709,PL61,ITE1,0
47710,PL61,ITE2,0
47711,PL61,ITE3,0
47712,PL61,ITE4,0
47713,PL61,ITF1,0
47714,PL61,ITF2,0
47715,PL61,ITF3,0
47716,PL61,ITF4,0
47717,PL61,ITF5,0
47718,PL61,ITF6,0
47719,PL61,ITG1,0
47720,PL61,ITG2,0
47721,PL61,LT00,0
47722,PL61,LU00,0
47723,PL61,LV00,0
47724,PL61,MT00,0
47725,PL61,NL11,0
47726,PL61,NL12,0
47727,PL61,NL13,0
47728,PL61,NL21,0
47729,PL61,NL22,0
47730,PL61,NL23,0
47731,PL61,NL31,0
47732,PL61,NL32,0
47733,PL61,NL33,0
47734,PL61,NL34,0
