DATAFLOW,LAST UPDATE,freq,isced11,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BE34,2008,7.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BE34,2009,7.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BE34,2010,7.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BE35,2000,10.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BE35,2001,7.8,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BE35,2002,8.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BE35,2003,8.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BE35,2004,7.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BE35,2005,10.4,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BE35,2006,10.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BE35,2007,8.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BE35,2008,8.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BE35,2009,9.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BE35,2010,9.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG31,2003,12.1,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG31,2004,12.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG31,2005,12.6,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG31,2006,11.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG31,2007,9.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG31,2008,7.1,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG31,2009,8.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG31,2010,11.2,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG32,2003,14.7,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG32,2004,14.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG32,2005,12.5,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG32,2006,13.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG32,2007,10.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG32,2008,8.5,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG32,2009,8.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG32,2010,11.6,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG33,2003,20.3,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG33,2004,17.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG33,2005,12.1,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG33,2006,11.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG33,2007,10.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG33,2008,8.6,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG33,2009,10.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG33,2010,14.6,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG34,2003,15.4,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG34,2004,13.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG34,2005,8.3,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG34,2006,8.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG34,2007,6.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG34,2008,5.8,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG34,2009,6.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG34,2010,10.5,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG41,2000,11.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG41,2001,15.5,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG41,2002,13.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG41,2003,11.3,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG41,2004,9.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG41,2005,7.6,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG41,2006,6.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG41,2007,3.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG41,2008,2.9,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG41,2009,4.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG41,2010,6.9,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG42,2003,11.9,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG42,2004,9.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG42,2005,11.0,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG42,2006,8.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG42,2007,5.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG42,2008,5.1,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG42,2009,7.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,BG42,2010,11.5,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH01,2001,4.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH01,2002,3.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH01,2003,5.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH01,2004,5.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH01,2005,6.5,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH01,2006,5.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH01,2007,4.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH01,2008,4.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH01,2009,5.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH01,2010,7.2,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH02,2001,1.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH02,2002,2.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH02,2003,3.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH02,2004,3.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH02,2005,4.0,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH02,2006,3.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH02,2007,4.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH02,2008,3.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH02,2009,3.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH02,2010,4.5,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH03,2001,2.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH03,2002,2.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH03,2003,3.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH03,2004,3.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH03,2005,4.1,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH03,2006,4.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH03,2007,3.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH03,2008,3.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH03,2009,4.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH03,2010,4.7,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH04,2001,2.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH04,2002,4.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH04,2003,4.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH04,2004,5.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH04,2005,4.2,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH04,2006,3.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH04,2007,3.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH04,2008,3.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH04,2009,3.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH04,2010,4.4,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH05,2001,2.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH05,2002,2.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH05,2003,3.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH05,2004,3.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH05,2005,3.8,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH05,2006,3.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH05,2007,2.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH05,2008,2.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH05,2009,3.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH05,2010,3.8,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH06,2001,2.3,u
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH06,2002,1.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH06,2003,3.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH06,2004,3.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH06,2005,2.9,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH06,2006,2.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH06,2007,2.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH06,2008,2.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH06,2009,2.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH06,2010,3.1,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH07,2001,2.7,u
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH07,2002,3.4,u
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH07,2003,4.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH07,2004,5.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH07,2005,6.1,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH07,2006,5.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH07,2007,5.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH07,2008,5.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH07,2009,5.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CH07,2010,5.9,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CY00,2000,5.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CY00,2001,4.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CY00,2002,3.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CY00,2003,4.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CY00,2004,4.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CY00,2005,5.3,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CY00,2006,4.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CY00,2007,3.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CY00,2008,3.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CY00,2009,5.4,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CY00,2010,6.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ01,2000,4.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ01,2001,3.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ01,2002,3.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ01,2003,4.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ01,2004,3.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ01,2005,3.5,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ01,2006,2.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ01,2007,2.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ01,2008,1.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ01,2009,3.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ01,2010,3.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ02,2000,7.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ02,2001,6.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ02,2002,4.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ02,2003,5.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ02,2004,5.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ02,2005,5.2,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ02,2006,4.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ02,2007,3.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ02,2008,2.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ02,2009,4.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ02,2010,5.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ03,2000,6.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ03,2001,5.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ03,2002,4.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ03,2003,5.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ03,2004,5.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ03,2005,5.1,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ03,2006,4.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ03,2007,3.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ03,2008,3.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ03,2009,5.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ03,2010,5.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ04,2000,15.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ04,2001,11.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ04,2002,11.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ04,2003,11.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ04,2004,12.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ04,2005,13.5,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ04,2006,12.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ04,2007,9.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ04,2008,7.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ04,2009,10.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ04,2010,11.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ05,2000,6.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ05,2001,5.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ05,2002,5.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ05,2003,6.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ05,2004,6.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ05,2005,5.6,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ05,2006,6.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ05,2007,4.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ05,2008,4.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ05,2009,7.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ05,2010,7.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ06,2000,7.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ06,2001,7.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ06,2002,6.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ06,2003,7.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,CZ06,2004,7.9,
