,Region,RegionCode,RegionName,T,Nuts0,Nuts1,sp61,tc,tc_ratio,tl_min,tl_mean,tl_max,sp61_n,sp61_d,tl_min_n,tl_min_d,tl_mean_n,tl_mean_d,tl_max_n,tl_max_d,tc_n,tc_d,tc_ratio_n,tc_ratio_d,sp61_resi_n,sp61_resi_d_alt,sp61_resi_d,sp61_resi,sp61_resi_alt,sp61_resi_regional,sp61_resi_regional_alt,sp61_resi_regional_alt_cont
2518,R125,GR22,Ionia_Nisia,2009,GR,GR2,2653.6660876280002,1.9494838831053631,2.2532756486452095,3.24049420612215,4.285232727339829,5.403321991498661,0.9358631376186257,-0.08274557223228451,0.9434898548730813,-0.04278119463366703,0.9418544743162995,-0.0886044776009185,1.0237474550623382,0.002529978409720357,0.9492182671933836,-0.07339639995348402,1.1006487992862686,0.050647003802069435,0.9358631376186257,-0.06413686238137428,-0.08274557223228451,-1.0,-1.0,-1.0,-1.0,-0.04416783126013243
2519,R126,GR23,Dytiki_Ellada,2009,GR,GR2,5736.058661964,1.8847838030395798,2.151079258499416,3.16954495092321,4.282576146822551,5.159035888679836,0.9663680836622242,-0.049352155771420714,1.0019084827139622,-0.019424058853804604,0.9540449951010752,-0.06393690241405925,0.9797545672739998,-0.04112866175321739,0.9794309284366262,-0.04698934488986761,1.0848644164328214,0.03032878847717635,0.9663680836622242,-0.03363191633777585,-0.049352155771420714,-1.0,-1.0,1.0,1.0,0.4524620656570205
2520,R127,GR24,Sterea_Ellada,2009,GR,GR2,6048.492390314,2.0005414473000696,2.078370657840035,3.2845260966721725,4.55995793231567,5.634774772736117,0.9572704692069105,-0.07603816439421252,1.008650413362347,-0.008735268021059284,0.9764888150799576,-0.04994426606686497,1.0182543492228788,-0.005606161296305423,1.011350482599186,-0.014136726725317406,1.1163676970169112,0.08390562442958416,0.9572704692069105,-0.0427295307930895,-0.07603816439421252,-1.0,-1.0,-1.0,1.0,0.3043501062824008
2521,R128,GR25,Peloponnisos,2009,GR,GR2,5998.55668859,2.0003613226664316,1.9128451695019422,3.339623308912844,4.836374637882048,5.857620832299822,1.0426445577287289,0.049277039417488844,1.0232402522796566,0.027063510467785323,0.9961477546525006,-0.02273631655773345,1.0464751441815046,0.025749112742848856,1.0478947651104367,0.005445344538291819,1.0992180745792124,0.004954319867695789,1.0426445577287289,0.04264455772872888,0.049277039417488844,1.0,1.0,1.0,1.0,1.6942665061143616
2522,R129,GR30,Attiki,2009,GR,GR3,64113.8359892,1.8748032746134997,1.858485398691154,3.368186584634947,4.453387283555762,5.494280511550213,1.0902047618430708,0.04142844252768674,1.0750265726334682,0.024845712731291103,1.0193504260553967,-0.004877249526507921,1.0440295751246356,-0.014961782151464487,1.0112646568946992,-0.02739615901978376,1.0247067677824553,-0.041920902239974245,1.0902047618430708,0.0902047618430708,0.04142844252768674,1.0,1.0,1.0,1.0,2.4685612461511526
2523,R130,GR41,Voreio_Aigaio,2009,GR,GR4,1956.278329613,1.9280119391209398,2.265520107003749,0.9999999999999989,3.9138097779085324,5.122639082814282,0.9668305511342423,-0.0602463927717245,0.29642255724628597,-0.6909858753161578,0.8319610707581012,-0.20139426304581798,0.9432096668556809,-0.13710242215091561,0.9503134556650634,-0.07370531847046924,1.1120542204530457,0.03634195534419282,0.9668305511342423,-0.03316944886575768,-0.0602463927717245,-1.0,-1.0,1.0,1.0,0.4599911782352779
2524,R131,GR42,Notio_Aigaio,2009,GR,GR4,5081.203993015,1.9724224791012848,1.8889808133700259,3.4857136266953592,4.460485456760533,5.545639775137846,0.9978552081569504,-0.06077266259320668,0.933748160783066,-0.0483241053781418,0.8999203706058695,-0.10844204358016996,0.9377486668390281,-0.07734951849792593,0.9613977846458958,-0.06542774720329148,1.149042239150972,0.0928461666393181,0.9978552081569504,-0.0021447918430496093,-0.06077266259320668,-1.0,-1.0,1.0,1.0,0.965082129619239
2525,R132,GR43,Kriti,2009,GR,GR4,6661.352429632,1.9297456458452804,2.0740208428637756,3.302553402361926,4.366556515856759,5.326246571836174,1.0153563472759237,-0.026747338400280762,1.0204766051743448,-0.03351909694245325,0.9788989333077812,-0.0472747262886154,1.0246589286303405,-0.0009593687672437845,0.9713247081119943,-0.059309780693432956,1.0400575557727676,-0.01174839291006724,1.0153563472759237,0.01535634727592372,-0.026747338400280762,-1.0,-1.0,1.0,1.0,1.250006053240223
2526,R133,HU10,KozepMagyarorszag,2009,HU,HU1,21115.10500204,2.0013591742313266,1.6297385777768485,3.6739427051855547,4.883483198175086,6.115865100730795,0.9623609280365596,-0.10043155982951457,1.026690401674595,0.019343406024362464,1.004255747897258,-0.014375175376852178,1.0026937711256991,-0.04137238139763699,0.9505079311353445,-0.06448144965382097,0.9007269874149083,-0.09422381131644575,0.9623609280365596,-0.03763907196344041,-0.10043155982951457,1.0,1.0,-1.0,1.0,0.38722434052023397
2527,R134,HU21,KozepDunantul,2009,HU,HU2,3742.586881552,2.2945734500603505,2.1878781956634348,3.57290640895949,4.795011324535251,5.981238270266856,0.7856899914644394,-0.2339518625076077,1.021337099890415,0.01074017383451542,0.9880172908403881,-0.02850822572003331,0.9913073203354443,-0.05155305872796756,0.9700864299486437,-0.055679581520336474,0.9590703118274373,-0.06290435361315305,0.7856899914644394,-0.2143100085355606,-0.2339518625076077,-1.0,-1.0,-1.0,-1.0,-2.4890328045561287
2528,R135,HU22,NyugatDunantul,2009,HU,HU2,4031.17211135,2.1768865662396824,1.9104903591372737,3.5633415519015523,4.873495663181523,6.101076710871535,0.8759886053657183,-0.17328874839324648,1.0222344599251467,0.013983761612402335,0.999149914083498,-0.021467562023176234,1.0015500206315446,-0.04230239405979064,0.9669914418507147,-0.0642609492086973,0.9378524767571702,-0.08868608322927185,0.8759886053657183,-0.12401139463428168,-0.17328874839324648,-1.0,-1.0,-1.0,-1.0,-1.0189436180530496
2529,R136,HU23,DelDunantul,2009,HU,HU2,2744.880390109,2.187818041547072,1.968534052007134,3.579221882766891,4.860491956515164,6.041066628059223,0.9572639607200459,-0.12338941036242601,1.0305022078984238,0.010755305116771918,1.0128217992431043,-0.01500009923118184,1.0087222231381248,-0.03670856756218854,0.964514114228817,-0.06350248117850532,0.9141917324279646,-0.09241441706697862,0.9572639607200459,-0.04273603927995406,-0.12338941036242601,1.0,1.0,-1.0,1.0,0.3042441461159407
2530,R137,HU31,eszakMagyarorszag,2009,HU,HU3,3017.91645772,2.23793478335064,2.110765583324411,3.5785668918475975,4.826904751387851,6.000217976851138,0.8398642897907075,-0.15452594672240794,1.0292379874822988,0.012410207835239273,0.9929628362249227,-0.020263869078836483,0.984006725374498,-0.04954705344877919,0.985230049798959,-0.05771337984536329,0.9720796961324566,-0.08096203783952871,0.8398642897907075,-0.16013571020929251,-0.15452594672240794,-1.0,-1.0,-1.0,-1.0,-1.6070585779870696
2531,R138,HU32,eszakAlfold,2009,HU,HU3,4201.09557958,2.1802689008449976,1.9029304115314696,3.603589125211816,4.955383409473966,6.103753018458003,0.9617817609717172,-0.08659827476328963,1.0228631424467884,0.00796067916533616,1.0113382770420198,-0.012594185712516248,1.0051287335427894,-0.038891254822116084,0.9735283336470612,-0.05606997677538306,0.9339470284673014,-0.09413050509235876,0.9617817609717172,-0.03821823902828281,-0.08659827476328963,1.0,1.0,-1.0,1.0,0.37779532270458527
2532,R139,HU33,DelAlfold,2009,HU,HU3,3641.265478792,2.197803195637775,1.9519202222959668,3.597323372205469,4.9003384465317925,6.032208574963475,0.9036050097251577,-0.17248234526003736,1.0232362317612909,0.0033310346755237585,1.0011805556851978,-0.02003196671411378,0.996114353086334,-0.04215914402566734,0.9807303182808225,-0.047698983554706365,0.9636526664898211,-0.051173719288802655,0.9036050097251577,-0.09639499027484233,-0.17248234526003736,-1.0,-1.0,-1.0,-1.0,-0.5693400675124662
2533,R140,IE01,Border_Midlands_and_Western,2009,IE,IE0,13465.042005319001,1.8842055337507735,1.6999775844238325,3.280087178354654,4.567448048321429,5.3484247218799545,0.8527300297444702,-0.071757517777011,0.9790611425950202,-0.013870965558037018,0.9807141334155103,-0.009757307880388422,0.9900797753051891,-0.01178056477355538,0.9675627025924571,-0.03267684275406313,1.0039580082384865,-0.04015094684712883,0.8527300297444702,-0.1472699702555298,-0.071757517777011,1.0,1.0,-1.0,-1.0,-1.397600377409759
2534,R141,IE02,Southern_and_Eastern,2009,IE,IE0,63410.98304735,1.7566105407522357,1.4347642027617038,3.2753057000065167,4.583807359497242,5.505286002810339,0.8211331990635882,-0.09710639750928596,0.9730073916498404,-0.016750908043165702,0.9742069689137992,-0.01451669495414143,0.9938535031085537,-0.0008822681985036773,0.9893401909986606,-0.026502372406205454,1.0760273206599205,-0.004602071220525916,0.8211331990635882,-0.17886680093641183,-0.09710639750928596,-1.0,-1.0,-1.0,-1.0,-1.9120064917994675
2535,R142,ITC1,Piemonte,2009,IT,ITC,62647.819537400006,2.006141388304145,1.3704403553967957,3.940194994410538,5.313252656250453,6.065232322180617,0.9214341302853678,-0.07652699212156078,0.9904639816229202,0.3950088179893585,0.97689568442733,0.07120156758390184,0.9981609507438227,0.028917700055529183,1.0323617679144639,0.04392123985637031,1.1579581744646048,0.009575167523043993,0.9214341302853678,-0.0785658697146322,-0.07652699212156078,-1.0,-1.0,-1.0,-1.0,-0.2790765052270056
2536,R143,ITC2,Valle_dAosta_Vallee_dAoste,2009,IT,ITC,2494.1682395939997,2.7396016018318026,3.8082449909322666,3.336402626954663,5.011259528587073,5.871851909296347,1.0934377460148579,0.04721174215558932,0.9446046602930926,0.08623525816611533,0.9800931870952037,0.05267617961811266,1.0199576631928753,0.06069464106678113,0.9637730313795619,0.09813894806649459,0.9482683205331099,0.12366925468351031,1.0934377460148579,0.09343774601485788,0.04721174215558932,1.0,1.0,1.0,1.0,2.5211952220865514
2537,R144,ITC3,Liguria,2009,IT,ITC,23663.8336886,2.4655131982750325,3.1420958234431926,3.1506494312077318,4.954696965468109,5.748064190914865,0.9850329291587594,-0.040056227655247856,0.9744911024730637,0.2397048068097717,0.9763078403470177,-0.009218774444928912,1.0078447786780107,-0.008982681988210395,0.9723262773498758,-0.08434681035220248,1.0635894087845041,-0.3270206649721743,0.9850329291587594,-0.014967070841240604,-0.040056227655247856,-1.0,1.0,1.0,1.0,0.7563314867558368
2538,R145,ITC4,Lombardia,2009,IT,ITC,162854.025854,1.9414096657554434,1.9520913898903087,3.132300174707294,4.456671181805166,5.404248159731941,0.9563599390450964,-0.08091512293839742,0.9886414612119319,-0.2473359965757096,0.9665764239232765,-0.16860896871729947,0.995554258948843,-0.07582699184064257,0.9606750288323396,-0.05215598297777446,1.030569077535846,0.2815511258021336,0.9563599390450964,-0.04364006095490358,-0.08091512293839742,-1.0,-1.0,-1.0,1.0,0.28952639540760045
2539,R146,ITD1,Provincia_Autonoma_BolzanoBozen,2009,IT,ITD,9822.41932309,2.72065592102864,4.793051809431199,3.348768613392587,4.969807335604344,5.691210292145401,1.080165728535859,0.052256205034061365,0.972680662463742,0.20183150307539655,0.9814515676752291,-0.02291488659215357,1.019950301064212,-0.006417903160340632,0.9607221477692748,-0.05434871811889497,0.9928856274709249,-0.29630482003139347,1.080165728535859,0.08016572853585902,0.052256205034061365,1.0,1.0,1.0,1.0,2.3051226985338977
2540,R147,ITD2,Provincia_Autonoma_Trento,2009,IT,ITD,8573.00151358,2.795965224899741,5.100109395638649,3.358833426763284,4.865958359595405,5.517748376948239,1.0034885331620005,-0.005264938437539168,0.9768146982387241,0.10929701208183396,0.9585840932098586,-0.04322799091956364,0.9937879582349227,-0.040082568106195815,0.9522138892479032,-0.039345355662583015,1.0180386142633702,-0.11634733230168348,1.0034885331620005,0.0034885331620004845,-0.005264938437539168,1.0,1.0,1.0,1.0,1.0567943920359741
2541,R148,ITD3,Veneto,2009,IT,ITD,74701.2401886,2.324946114442468,2.6474777271633885,3.020143606295988,4.801563270021959,5.6525422556561775,0.9374602742372778,-0.052682612659079364,0.9510645242364888,-0.13934486802952373,0.96096453780002,-0.07439629936522074,0.9828422830631355,-0.039175829465970646,0.9621659473473666,-0.03209448135794157,1.0433326083504597,0.16630795498365025,0.9374602742372778,-0.06253972576272215,-0.052682612659079364,-1.0,-1.0,1.0,-1.0,-0.018165956247792603
2542,R149,ITD4,FriuliVenezia_Giulia,2009,IT,ITD,17536.49083007,2.689796579988826,4.161768227389067,3.272360740626269,4.863118850609103,5.4898493643822,0.9327295696288452,-0.060849794397796475,0.9641650497107739,0.13342921056274915,0.9623246167462074,-0.01600889397327021,0.9800138396588626,-0.03360060486708616,0.9526968385354665,-0.03744355438566349,1.0415819925681986,-0.20565439899887816,0.9327295696288452,-0.06727043037115477,-0.060849794397796475,-1.0,-1.0,1.0,-1.0,-0.09518328119809914
2543,R150,ITD5,EmiliaRomagna,2009,IT,ITD,71203.6867799,2.348733483265772,2.7650647752693085,3.0238472753064003,4.801360175662521,5.658654817193219,0.9591044822148636,-0.049018644636042774,0.9724472659153733,-0.12255064439658025,0.9650274603355153,-0.0683396542357333,0.9840704471524968,-0.038081485923975755,0.9643933912003954,-0.028174478989614005,1.0240565218079936,0.15192903224962995,0.9591044822148636,-0.04089551778513645,-0.049018644636042774,-1.0,-1.0,1.0,1.0,0.33420840171366184
2544,R151,ITE1,Toscana,2009,IT,ITE,55317.8012758,2.3870705668897436,2.547410170978825,3.214778907909993,5.03274202494503,5.799781201844706,1.002667558164657,0.000932409938358969,0.979202979588297,0.01555686211442231,0.9727747845857876,-0.008544598193692021,0.9838483983337118,-0.01623926081618543,0.9683423244765056,-0.02631914270622271,1.0236167218928456,-0.04751312699866528,1.002667558164657,0.0026675581646569135,0.000932409938358969,1.0,1.0,1.0,1.0,1.043428666762454
2545,R152,ITE2,Umbria,2009,IT,ITE,11187.88757137,2.8764584513060307,4.764879558169368,3.396454040135164,4.9914509232272195,5.590719880045314,0.9776720536330445,-0.040188773646520515,0.9782344186302125,0.1821107485704554,0.9740893072205692,-0.0017550253437164098,0.9771978567262087,-0.027874348211343936,0.9581557547501481,-0.0052875783947005095,0.9926312823641219,-0.1503653247791179,0.9776720536330445,-0.022327946366955453,-0.040188773646520515,-1.0,1.0,1.0,1.0,0.6364941709208559
2546,R153,ITE3,Marche,2009,IT,ITE,21764.673473,2.730773826788188,3.528264607040544,3.4436785267629793,5.034098728789502,5.655095271494741,0.9967006569806276,0.0032903259189441814,0.9867413490270903,0.22147027119239704,0.9731458476058126,0.014815382858847315,0.9864750693923064,-0.02367591409185177,0.9680586786174713,-0.006039735066724505,0.9963852690190813,-0.19504994769318373,0.9967006569806276,-0.0032993430193724027,0.0032903259189441814,1.0,1.0,1.0,1.0,0.9462856816313202
2547,R154,ITE4,Lazio,2009,IT,ITE,85321.2419835,2.287798815087001,2.8577260457735063,3.102619775065956,4.898981798494863,5.813850747913502,0.9644364797524124,-0.03716569717643592,0.9833803734649604,-0.24814976690147805,0.9711044856998021,-0.06333031534672617,0.9825341610680441,-0.032658690042937644,0.9727415912050758,-0.018948911335166407,1.0599941668757868,0.2586365509171238,0.9644364797524124,-0.03556352024758758,-0.03716569717643592,1.0,-1.0,1.0,1.0,0.4210149603501131
2548,R155,ITF1,Abruzzo,2009,IT,ITF,15120.3247951,2.8234024240652453,4.4440694282728845,3.277283725102694,5.057768135062709,5.665753192134519,1.0120465774257876,-0.001339667343787987,0.9322094327312097,0.1053676718563753,0.9807108273339007,0.029112261928010086,0.9929150673266738,-0.002152918501704848,0.9541868197427275,0.017481053010005354,1.0310623153969032,-0.09386117174997,1.0120465774257876,0.01204657742578763,-0.001339667343787987,1.0,1.0,1.0,1.0,1.1961219828621497
2549,R156,ITF2,Molise,2009,IT,ITF,3874.26064265,2.8722717893788383,6.573013493984721,3.247090884503846,4.817926293123835,5.39659000058694,1.0586763013730303,0.08015999934347606,0.934782153519555,-0.04850426050067436,0.9842962747340064,-0.042270103916887014,0.9954227708751016,-0.028685326933476807,0.9371957826520566,-0.07406098430759844,0.9014785806561105,-0.11418471047522005,1.0586763013730303,0.05867630137303026,0.08015999934347606,1.0,1.0,1.0,1.0,1.9552682198067035
2550,R157,ITF3,Campania,2009,IT,ITF,49002.5895873,2.3992189222313143,2.6742209470582883,3.226204252673988,5.099484088171072,5.7821904821976275,1.0093261921455357,-0.0052371506570589865,1.065258065681098,-0.030561896486667184,1.005860785532439,0.034108978862677275,0.9965392939186468,0.008100425947997425,0.9873418113173547,0.04486308564297792,0.9624479219091132,0.06663355263082371,1.0093261921455357,0.00932619214553565,-0.0052371506570589865,1.0,1.0,1.0,1.0,1.151833274422031
2551,R158,ITF4,Puglia,2009,IT,ITF,34421.285085999996,2.4511701833191877,2.96451430483564,3.144180534393545,5.057635590366007,5.771229914902919,0.9947579002319361,0.0031721543803930885,1.0276268304460443,0.03802822025261254,0.9984343972038886,0.0455136864487069,1.006359695638168,0.014280758619435785,0.9830577821455004,0.03115837106710362,1.0081371637062564,-0.0386320049761375,0.9947579002319361,-0.00524209976806389,0.0031721543803930885,1.0,1.0,1.0,1.0,0.9146570046797597
2552,R159,ITF5,Basilicata,2009,IT,ITF,5829.43765002,2.8662384280648765,6.484879416121939,3.185893199274274,4.955058335873951,5.608635490348621,0.9850428709130059,-0.017686295987008993,0.9074091136385902,0.012629129478637036,0.9827217723578905,0.0256754969379015,1.0024794871035039,0.025889470615419796,0.929363738748306,0.01831510597504038,0.988169157676589,0.0297789801750864,0.9850428709130059,-0.014957129086994092,-0.017686295987008993,1.0,1.0,1.0,1.0,0.7564933415704483
2553,R160,ITF6,Calabria,2009,IT,ITF,19109.36576728,2.2512161320360593,1.7790631337386253,4.268367190310885,5.2938792920822175,5.9263741820699956,1.056424068536714,0.027450008731930042,1.0647093899525892,0.4995274841473265,1.011558655143873,0.1148382922536606,1.0182998736559152,0.004633026101729332,1.0015848867599881,0.09127984816437873,0.970820743559777,-0.040920774674430116,1.056424068536714,0.05642406853671389,0.027450008731930042,1.0,1.0,1.0,1.0,1.9186011770348657
2554,R161,ITG1,Sicilia,2009,IT,ITG,45296.4975638,2.1594497980699834,1.7647551229926797,3.8846282174112923,5.220535849084479,5.891540339680759,1.0160812939982955,0.0047452753102519285,1.0111443686953876,0.39529394630136483,1.0029298974753682,0.09955443249616436,1.0036457079295868,-0.004873500394554364,0.9860461304395174,0.06007863714013595,0.9847180085782989,-0.08704731347352435,1.0160812939982955,0.0160812939982955,0.0047452753102519285,1.0,1.0,1.0,1.0,1.26180840868407
