,index,Region,RegionCode,RegionName,SectorCode,SectorName,sp60,sp61,Nuts0,Nuts1,trophic_depth_2000,trophic_depth_2001,trophic_depth_2002,trophic_depth_2003,trophic_depth_2004,trophic_depth_2005,trophic_depth_2006,trophic_depth_2007,trophic_depth_2008,trophic_depth_2009,trophic_depth_2010
AT13_ss3,30,R3,AT13,Wien,ss3,Food_beverages_and_tobacco,376.0860088,264.187175,AT,AT1,4.641788512137465,4.774051375733604,3.38855104948529,4.8628244877663676,4.89121054440912,4.975633344076554,5.104045019421013,5.197654554530553,5.376435108171065,5.279495332919768,5.4021769249254525
AT13_ss4,31,R3,AT13,Wien,ss4,Textiles_and_leather_etc,183.9827721,100.4632069,AT,AT1,4.5102686947814385,4.672287619503661,4.52923023257746,4.7684839454489065,4.858252734983038,4.91356604984192,4.958548195466522,4.930013809387325,5.024060579196669,4.8937480680866425,5.029434897407057
AT13_ss5,32,R3,AT13,Wien,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,129.2590491,129.1657716,AT,AT1,4.760003934594666,4.8698614773326785,5.140085587232564,4.9554388264233005,5.044461998263033,5.218459129276944,5.311673014208213,5.376780168510255,5.552489384927528,5.486099221343911,5.5584492398554035
AT13_ss6,33,R3,AT13,Wien,ss6,Electrical_and_optical_equipment_and_Transport_equipment,1829.628554,1015.065156,AT,AT1,4.455709354196529,4.605125725421781,4.902813987213944,4.70845963901278,4.8558011802487115,4.915407342103325,5.067164859606257,5.0788983881689775,5.019037476209093,4.782730990923927,4.879418822107846
AT13_ss8,34,R3,AT13,Wien,ss8,Other_manufacturing,2276.27762,1338.825855,AT,AT1,4.478405577329008,4.553060928547285,4.776063008218711,4.675921336382991,4.787393167427989,4.907016761210292,5.055622616874068,5.137547783786953,5.2618580060508915,5.128837669989842,5.257303388359407
AT13_ss9,35,R3,AT13,Wien,ss9,Construction,2127.667256,1116.466014,AT,AT1,3.9835009112135102,4.053005163668362,3.508787255571997,4.163081847209525,4.262597197737295,4.316045390080958,4.438980774722079,4.55363073534027,4.682733603511721,4.6203874199525945,4.635280024680363
AT13_ss10,36,R3,AT13,Wien,ss10,Distribution,3283.325685,3607.478195,AT,AT1,3.8010927892060753,3.8823314545686287,4.1191194022898046,3.9296025411899125,3.953251025004901,4.069877731047187,4.1006868032266475,4.127594495013234,4.1205201265491205,3.8993903962855896,3.899839467265074
AT13_ss11,37,R3,AT13,Wien,ss11,Hotels_and_restaurant,837.6881628,1018.100654,AT,AT1,3.817266260949266,3.928230931818943,3.4344300563783885,3.9527717621747094,3.9442845735025607,4.020106970125351,4.0703571030417365,4.1225855310757735,4.152093744077948,3.9474547123838697,4.02352640133786
AT13_ss12,38,R3,AT13,Wien,ss12,Transport_storage_and_communication,1581.717462,2070.201104,AT,AT1,4.2220909346993025,4.297675481068444,4.675557571303274,4.349873342458134,4.43697590138268,4.688814856505435,4.7634306373310995,4.79743258242612,4.803458913335988,4.505890429153897,4.591720218277153
AT13_ss13,39,R3,AT13,Wien,ss13,Financial_intermediation,2036.818808,1519.151534,AT,AT1,3.471505443742611,3.616388562365966,4.396317820265415,3.6647474571631107,3.666664200821101,3.7746630010706195,3.8550732963884737,3.8556557572186936,3.763926857398321,3.7080799968092766,3.6897496123063185
AT13_ss14,40,R3,AT13,Wien,ss14,Real_estate_renting_and_busine_activitie,2609.199919,6890.299139,AT,AT1,3.9534571190300323,4.035188944726984,4.389388822299409,4.111211687646968,4.186038464464174,4.258775207623618,4.371855391350978,4.392570875429124,4.338279280581057,4.232231571264496,4.275043830610166
AT13_ss15,41,R3,AT13,Wien,ss15,Non-Market_Service,9774.314115,2648.450681,AT,AT1,3.0637991116038528,3.0850335206652053,2.658761458310469,3.1269321058334496,3.1507167182327236,3.189152638978417,3.2239952459394496,3.2548253411801094,3.2929345071299547,3.234400904017641,3.255826739593803
AT21_ss1,42,R4,AT21,Karnten,ss1,Agriculture,19.90167517,290.0031585,AT,AT2,5.33315631024505,5.440890476075884,4.921382373369984,5.510952814049542,5.552189351472567,5.6710137871471265,5.811799848689937,5.86610225387336,5.953349102662287,5.82358258868751,5.858985737597696
AT21_ss2,43,R4,AT21,Karnten,ss2,Mining_quarrying_and_energy_supply,124.6952708,249.2424495,AT,AT2,4.641041408967975,4.940120764911396,4.795139183765807,5.420510268998916,5.455363841146351,5.757568587894393,6.104129137580917,6.239909260323897,6.548982605534697,6.770956141130359,6.773579912999605
AT21_ss3,44,R4,AT21,Karnten,ss3,Food_beverages_and_tobacco,117.0953113,120.6466077,AT,AT2,4.789592255622138,4.871861405617203,3.3614640367788495,4.877377618395524,4.926675456691169,5.014654234586693,5.108951932813331,5.1728862911973374,5.3722242408277765,5.301343519125132,5.378532275707784
AT21_ss4,45,R4,AT21,Karnten,ss4,Textiles_and_leather_etc,43.84123777,35.12817243,AT,AT2,4.245323611981643,4.328341205697859,4.218746517664634,4.390817802329819,4.529208328712777,4.605008830785232,4.631143090692401,4.641434972240992,4.661358569268713,4.4795875044533675,4.664441803908177
AT21_ss5,46,R4,AT21,Karnten,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,138.3963452,201.747645,AT,AT2,4.650840720363906,4.721320213604188,4.754245994118341,4.731869000771084,4.8136824879334785,4.986886602585153,4.98083053961475,5.0496856666717305,5.295615743738921,5.2365004307795004,5.281105192230301
AT21_ss6,47,R4,AT21,Karnten,ss6,Electrical_and_optical_equipment_and_Transport_equipment,238.6280611,194.996954,AT,AT2,4.767412271365105,4.8216333459177125,5.131639363378909,4.814412809245898,4.931163394303398,5.021416118999504,5.150031672692218,5.145565018299877,5.096728751636132,4.833724450860374,4.878465940135033
AT21_ss8,48,R4,AT21,Karnten,ss8,Other_manufacturing,594.7570447,522.2237677,AT,AT2,4.491948506369502,4.507296272184743,4.692275981934555,4.574551005045372,4.671158880117085,4.823238273130752,4.955953393460339,5.011941056899619,5.135621698725348,4.994236461549358,5.097287790743611
AT21_ss9,49,R4,AT21,Karnten,ss9,Construction,457.52921,383.3830479,AT,AT2,4.092406565500406,4.15935053289152,3.5085162910911745,4.215142126117281,4.339249527658545,4.388075045215253,4.554222224364699,4.63922051127129,4.777991396246661,4.63863135602317,4.689955080270241
AT21_ss10,50,R4,AT21,Karnten,ss10,Distribution,704.8245716,614.3338448,AT,AT2,3.669141770255284,3.751485050779361,4.054698323155236,3.786159314279386,3.8492024242792633,3.8912048160476713,3.936318619453056,3.955739263126514,3.9838195130394816,3.9279264830278744,3.9009560234531415
AT21_ss11,51,R4,AT21,Karnten,ss11,Hotels_and_restaurant,273.3852408,260.6045628,AT,AT2,3.720988811438509,3.803040516144555,2.47958824141856,3.774454376015063,3.804360809154523,3.803107646210083,3.861407919567874,3.921279689986446,3.9752698331051004,3.958569677866776,4.011271934237865
AT21_ss12,52,R4,AT21,Karnten,ss12,Transport_storage_and_communication,350.6935783,359.2752809,AT,AT2,4.0727835273061235,4.1081970129657055,4.439675734443697,4.116174998633069,4.263822941478107,4.500108473618491,4.585438001727255,4.604228564938968,4.659733442678341,4.52085221759285,4.583957991085679
AT21_ss13,53,R4,AT21,Karnten,ss13,Financial_intermediation,306.8435884,341.5137235,AT,AT2,3.5875656606301014,3.769481093071014,4.619786257757031,3.73376452407277,3.782069238240368,3.918771518620497,3.9805954233934884,3.9892968841197893,3.916897418523834,3.802071790007024,3.756670987633237
AT21_ss14,54,R4,AT21,Karnten,ss14,Real_estate_renting_and_busine_activitie,322.6994774,1135.492922,AT,AT2,4.18174235017201,4.316774254316144,4.480751050584649,4.301391222157077,4.357052935892376,4.473814358998537,4.5677545947233025,4.585770084755909,4.61568114776423,4.594216596871584,4.619300225295461
AT21_ss15,55,R4,AT21,Karnten,ss15,Non-Market_Service,2005.112422,445.6417874,AT,AT2,3.0566098646769726,3.1170902616180003,2.4281384558876464,3.1518990125799426,3.2242787719083807,3.2899748709003362,3.3222959604578373,3.3479734426167607,3.3881629203317254,3.3522554150450175,3.3657420937527873
AT22_ss1,56,R5,AT22,Steiermark,ss1,Agriculture,38.18067037,660.2591051,AT,AT2,5.434128602789894,5.546954049338909,4.8901423317006945,5.621287181461641,5.62892266103338,5.749046336602566,5.860412175046503,5.992012351056586,6.083271435799048,5.861672092026483,5.904372317964667
AT22_ss2,57,R5,AT22,Steiermark,ss2,Mining_quarrying_and_energy_supply,278.275358,479.6075211,AT,AT2,4.57789644710677,4.955883404624778,4.697658767967255,5.382376375209107,5.375124470167661,5.6200503407862605,5.98552141629316,6.19233497435923,6.502357706050674,6.645735141267956,6.662128318350527
AT22_ss3,58,R5,AT22,Steiermark,ss3,Food_beverages_and_tobacco,232.5583709,205.3722283,AT,AT2,4.77563965658134,4.922072551345659,3.2969374772963764,4.9010987843494735,4.911159962682404,4.975946547140513,5.085785712008075,5.209310783908581,5.412019615894491,5.29509845447535,5.36281352062131
AT22_ss4,59,R5,AT22,Steiermark,ss4,Textiles_and_leather_etc,73.2532559,50.26301309,AT,AT2,4.4401999616757495,4.57220474226372,4.30530724428333,4.545083228612053,4.635218828059365,4.648059614950666,4.65071721065122,4.725307786718047,4.84377905061454,4.58433100906476,4.761120259031379
AT22_ss5,60,R5,AT22,Steiermark,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,379.9028829,475.8298139,AT,AT2,4.583142251642221,4.71308552143479,4.677240248806658,4.7169733630043424,4.782453195215233,4.931593999176295,4.930470583759715,5.028477900632764,5.260277321497599,5.203980912053357,5.260821415746644
AT22_ss6,61,R5,AT22,Steiermark,ss6,Electrical_and_optical_equipment_and_Transport_equipment,587.8109828,411.8975545,AT,AT2,4.726771117316451,4.82434348845827,5.061905001953637,4.795056550431427,4.908164568849429,4.965279706713626,5.086171120248417,5.131264425910628,5.080510092504228,4.845141534211763,4.900608353250216
AT22_ss8,62,R5,AT22,Steiermark,ss8,Other_manufacturing,1740.242006,1308.923657,AT,AT2,4.373483790997647,4.455971240046437,4.574054036897984,4.486916775524909,4.556030069313301,4.649621759229573,4.780753233609665,4.89779148104809,5.033614329937181,4.871713880542853,4.964888512554618
AT22_ss9,63,R5,AT22,Steiermark,ss9,Construction,953.7492105,815.4805703,AT,AT2,4.134787775442764,4.224845635042028,3.5107445794180308,4.272415731745937,4.370118463049035,4.447085963515457,4.603496311531233,4.681924841147426,4.836467307141483,4.767913154839244,4.7876346014386275
AT22_ss10,64,R5,AT22,Steiermark,ss10,Distribution,1615.089016,1301.571305,AT,AT2,3.6867751982061376,3.760774977880663,3.978599100872481,3.756832342108013,3.8049328258867323,3.8799098196851958,3.9337218420992874,3.953802742559276,3.9904512093608204,3.948989992720561,3.908819003457097
AT22_ss11,65,R5,AT22,Steiermark,ss11,Hotels_and_restaurant,472.5148432,418.4563092,AT,AT2,3.708635139450326,3.7960724552635816,2.3973986166706522,3.731926786810474,3.7681605203427715,3.7858304974757258,3.8669562209191533,3.9030803434374253,3.985971609622613,3.955084117397342,4.012369924543378
AT22_ss12,66,R5,AT22,Steiermark,ss12,Transport_storage_and_communication,770.1408539,733.3050242,AT,AT2,4.097431922144663,4.1500129025401025,4.426367644908769,4.111056636283062,4.237260358058142,4.480082194534567,4.592707024946092,4.603802710524687,4.670910401925226,4.550233772447753,4.588868360015751
AT22_ss13,67,R5,AT22,Steiermark,ss13,Financial_intermediation,470.2485281,512.1833531,AT,AT2,3.605192305493378,3.7822959986165037,4.690748162275976,3.794892237015203,3.7862191618936656,3.929057105887365,4.003419476220621,4.013812494036008,3.969373358723555,3.939737196995253,3.8978982254455072
AT22_ss14,68,R5,AT22,Steiermark,ss14,Real_estate_renting_and_busine_activitie,791.3491093,2814.573599,AT,AT2,4.22722263434753,4.3142556401356025,4.464845405226448,4.309225836796372,4.365123357814227,4.496916870033571,4.582321173155664,4.600550434677505,4.6384251395887865,4.710049393869223,4.690851861999237
AT22_ss15,69,R5,AT22,Steiermark,ss15,Non-Market_Service,3676.385865,1168.577346,AT,AT2,3.07970520474611,3.142148935682098,2.4006611239528866,3.180482921837473,3.2334584808562714,3.284070137026637,3.310390403955233,3.345640018648523,3.4014789057358774,3.3650810249414245,3.3817939436761475
AT31_ss1,70,R6,AT31,Oberosterreich,ss1,Agriculture,31.09379806,805.2753693,AT,AT3,5.504818243525153,5.61375754145504,4.933806941512364,5.655687456807645,5.6719819202457895,5.785348189267762,5.87154070717007,5.975756481233378,6.075319842617471,5.941942774889621,5.966534159754801
AT31_ss2,71,R6,AT31,Oberosterreich,ss2,Mining_quarrying_and_energy_supply,292.5307178,568.3003381,AT,AT3,4.65458555220811,4.950949985837405,4.7481178683599214,5.380128455085888,5.429426168085975,5.730141487702728,6.0508542647291605,6.185001455519121,6.517069480752412,6.672105657398843,6.6950447773741235
AT31_ss3,72,R6,AT31,Oberosterreich,ss3,Food_beverages_and_tobacco,371.7013501,370.3293159,AT,AT3,4.844654405976753,4.943325584002643,3.4517782305071307,4.942492324153676,4.975647831125768,5.089642104999315,5.160717256878305,5.2331577546554096,5.442125699692615,5.338807233746471,5.42411716084102
AT31_ss4,73,R6,AT31,Oberosterreich,ss4,Textiles_and_leather_etc,185.4758767,143.6222933,AT,AT3,4.378413236131486,4.3935967515391985,4.079011903318831,4.418841253660973,4.494390026374795,4.540590421130185,4.549405655683103,4.6024464664728875,4.728868916418885,4.582758350638268,4.749414551410624
AT31_ss5,74,R6,AT31,Oberosterreich,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,526.4333452,743.190242,AT,AT3,4.634936953402299,4.699851339874696,4.706423973152425,4.700890187880379,4.792184735637732,4.968802124856247,4.944034201266795,5.014450734834509,5.255264597920627,5.183704548908143,5.23873516649371
AT31_ss6,75,R6,AT31,Oberosterreich,ss6,Electrical_and_optical_equipment_and_Transport_equipment,551.5732992,435.6302926,AT,AT3,4.882020379581034,4.966067180608464,5.317393285397344,4.960502224023447,5.070891591264766,5.1760679482166125,5.262579806203012,5.267770642448749,5.237558108776701,4.991009515637802,5.040707100520613
AT31_ss8,76,R6,AT31,Oberosterreich,ss8,Other_manufacturing,2239.269218,1901.167122,AT,AT3,4.42621221108759,4.451155773415368,4.611727197411776,4.501463000739131,4.616846241009913,4.764838919959521,4.862599755699041,4.9215950380551625,5.06377342590892,4.894269606791337,4.985793603711603
AT31_ss9,77,R6,AT31,Oberosterreich,ss9,Construction,1325.474282,1097.403288,AT,AT3,4.135469219322648,4.170062917514866,3.5219189224618734,4.266041628212867,4.32517385289205,4.379234751104897,4.525867079426465,4.6018355288815656,4.795991743056788,4.7367863177227925,4.754900329697707
AT31_ss10,78,R6,AT31,Oberosterreich,ss10,Distribution,2334.328385,1713.863472,AT,AT3,3.65907772992945,3.7319095587691304,4.06361267025809,3.76204293616588,3.7941542027704447,3.886487665462263,3.9163726998479627,3.938024504146295,3.9553841629944557,3.888005551748259,3.874802676422833
AT31_ss11,79,R6,AT31,Oberosterreich,ss11,Hotels_and_restaurant,475.6314948,382.9935261,AT,AT3,3.6683026944763855,3.7593995268587275,2.4032407869995547,3.7384121894041495,3.7549945564305798,3.794335702718805,3.8409584223247926,3.8956579713387662,3.945878753290991,3.8915935054494724,3.9568378260364745
AT31_ss12,80,R6,AT31,Oberosterreich,ss12,Transport_storage_and_communication,1004.603041,869.8261005,AT,AT3,4.060157163152218,4.113801060519239,4.477530843119874,4.1173361037929475,4.242171073438798,4.496831927973728,4.57637668656872,4.596332933345236,4.64005309016646,4.492342018240439,4.552798244235394
AT31_ss13,81,R6,AT31,Oberosterreich,ss13,Financial_intermediation,709.6439042,706.9388271,AT,AT3,3.5711556107480824,3.733350058409071,4.664337738899274,3.759886476172216,3.7380693968272833,3.876508121639974,3.937902518007691,3.937577364337554,3.9012060525393792,3.8752041827638317,3.8690693826915297
AT31_ss14,82,R6,AT31,Oberosterreich,ss14,Real_estate_renting_and_busine_activitie,1118.397719,3596.165914,AT,AT3,4.154921494468493,4.234550426120627,4.477122167409718,4.294042564513671,4.319997735957214,4.428440729910994,4.501979131420557,4.504602948057508,4.572809435932431,4.662900808834943,4.697779382721897
AT31_ss15,83,R6,AT31,Oberosterreich,ss15,Non-Market_Service,5168.239242,1251.198921,AT,AT3,3.100704088588055,3.178583686287998,2.5264047348783905,3.1934991030239264,3.237434886580761,3.2887608510152155,3.303605499611865,3.3369209998139393,3.3798791705324844,3.3195772807071195,3.3414823106558393
AT32_ss1,84,R7,AT32,Salzburg,ss1,Agriculture,26.09216668,208.9325818,AT,AT3,5.152012882038311,5.25733374934728,4.781614256127834,5.377132344159239,5.319331325088246,5.514721687133202,5.6295865832223395,5.67860828333796,5.837606586550487,5.727321370279056,5.631469129335078
AT32_ss2,85,R7,AT32,Salzburg,ss2,Mining_quarrying_and_energy_supply,92.99621738,234.5345662,AT,AT3,4.827603345881249,5.170809927501446,4.905992862461215,5.531876576515282,5.632765837398526,5.8415937109788025,6.2155390271102355,6.432890573570188,6.698282681463447,6.885440996354162,6.916141954404733
AT32_ss3,86,R7,AT32,Salzburg,ss3,Food_beverages_and_tobacco,154.6118868,199.3547855,AT,AT3,4.89105792303419,5.00954940264732,3.609491759668579,4.957419466276519,5.027271924177305,5.07916289429318,5.210850693205915,5.328624775829242,5.505148564438482,5.416979653290942,5.491962697447789
AT32_ss4,87,R7,AT32,Salzburg,ss4,Textiles_and_leather_etc,30.91348214,30.96242075,AT,AT3,4.360455970542375,4.453191655934141,4.225793398442285,4.426309167804542,4.603904110512744,4.591619604699571,4.575036714809307,4.695160812267155,4.796072414612993,4.7227435984373995,4.786062534451969
AT32_ss5,88,R7,AT32,Salzburg,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,151.2059589,277.0795514,AT,AT3,4.776550415700544,4.862341862324205,4.868667568996069,4.828049042214388,4.936063563207577,5.095167773461556,5.105022637374594,5.208877875546786,5.408962964366765,5.376529270006204,5.418163464094951
AT32_ss6,89,R7,AT32,Salzburg,ss6,Electrical_and_optical_equipment_and_Transport_equipment,176.9678364,180.2407113,AT,AT3,4.945618608291741,5.038052049720424,5.411067932675186,5.00217081951063,5.12256198177392,5.195961190672615,5.336496132004686,5.368375402582273,5.311694855856381,5.06248091194582,5.130066622829098
AT32_ss8,90,R7,AT32,Salzburg,ss8,Other_manufacturing,686.925772,751.0508929,AT,AT3,4.594373546477636,4.676004820008385,4.758920716273347,4.665388137296098,4.796207919239255,4.906827800768004,5.063319354206227,5.170264802288637,5.271146056281802,5.13840838264869,5.237592130286718
AT32_ss9,91,R7,AT32,Salzburg,ss9,Construction,599.5914078,424.4562695,AT,AT3,4.098005911207875,4.197647391094669,3.4610860473693066,4.268697954399179,4.397351236714869,4.455700759796061,4.57093132752329,4.6911175617617005,4.841009290862422,4.733262220783104,4.779955591125069
AT32_ss10,92,R7,AT32,Salzburg,ss10,Distribution,921.6312066,962.514066,AT,AT3,3.813210884656405,3.893768167721853,4.135358028895842,3.8840707363781473,3.957205517286926,4.048888482510115,4.116854727440292,4.154557210336672,4.202284092328045,4.131723905354781,4.069291033144388
AT32_ss11,93,R7,AT32,Salzburg,ss11,Hotels_and_restaurant,382.0003028,439.0280013,AT,AT3,3.8397785556392408,3.922977885779386,2.9593974640183536,3.881130976967742,3.941902419506476,3.976082305939073,4.077073096785877,4.137382167521546,4.214914697630527,4.198852026937211,4.212517309456897
AT32_ss12,94,R7,AT32,Salzburg,ss12,Transport_storage_and_communication,450.9438913,557.9091577,AT,AT3,4.242562999761901,4.278536509645448,4.564999337990842,4.266092908456626,4.424141500501586,4.65391873033605,4.776701067575814,4.811217834360429,4.871675117124181,4.756450575699936,4.763677845797521
AT32_ss13,95,R7,AT32,Salzburg,ss13,Financial_intermediation,301.8128032,409.1518685,AT,AT3,3.7496761674486505,3.89534354236912,4.676004533141466,3.824125451203278,3.8491637559513965,3.9883222413415407,4.065853150333444,4.109962289871049,4.039108156602552,3.9751180647516136,3.9527580694285502
AT32_ss14,96,R7,AT32,Salzburg,ss14,Real_estate_renting_and_busine_activitie,374.3090321,1709.528148,AT,AT3,4.417047851037923,4.474485735610093,4.572722736447853,4.384495116803201,4.470852600832732,4.5801853341358525,4.673752376106127,4.733105112977861,4.767949463686122,4.804296110275974,4.820418661418782
AT32_ss15,97,R7,AT32,Salzburg,ss15,Non-Market_Service,1914.31996,723.1100396,AT,AT3,3.0322786169403413,3.1171444642822075,2.4749141205127874,3.1603306240193554,3.2361552926048844,3.2963487790636976,3.323453701163618,3.3593769635260475,3.4068663307778584,3.3653016033250416,3.3727545814048425
AT33_ss1,98,R8,AT33,Tirol,ss1,Agriculture,39.44727189,249.5915679,AT,AT3,5.054139832509785,5.125941821687773,4.726236467540414,5.279349267238054,5.22909765464718,5.465692756281399,5.584044413931432,5.6097764423456,5.755938073068928,5.727050138693625,5.748027904785016
AT33_ss2,99,R8,AT33,Tirol,ss2,Mining_quarrying_and_energy_supply,162.4943004,363.1523039,AT,AT3,4.729131917754651,5.059443336850661,4.771540557903101,5.468222435077124,5.512438785237153,5.8472861588364875,6.203454209130214,6.374969566117237,6.706930236751559,6.894437414548766,6.851834101650404
AT33_ss3,100,R8,AT33,Tirol,ss3,Food_beverages_and_tobacco,144.757735,164.6560327,AT,AT3,4.840617143698605,4.930964895160629,3.488072741721563,4.9201409462953505,4.959559484268001,5.112310379489195,5.213204370556139,5.2948917192484615,5.513447209701124,5.4326607262776125,5.46586613240128
AT33_ss4,101,R8,AT33,Tirol,ss4,Textiles_and_leather_etc,85.78165356,75.75783084,AT,AT3,4.409647296118282,4.45574212335281,4.073708735387636,4.482327722853264,4.54488245625775,4.593468248753414,4.657808201412691,4.7099915789975695,4.816516471337205,4.686797897647531,4.743218397146968
AT33_ss5,102,R8,AT33,Tirol,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,201.3130124,326.1841118,AT,AT3,4.723626873329298,4.824846382043437,4.809777435516633,4.810603535314588,4.888512935624263,5.095722587896599,5.085927689194924,5.159849677138359,5.39170678539741,5.371826642528786,5.376417467770571
AT33_ss6,103,R8,AT33,Tirol,ss6,Electrical_and_optical_equipment_and_Transport_equipment,197.3581634,177.2242205,AT,AT3,4.922577555435831,5.003812699173747,5.396522291256518,4.986091953312273,5.094990964428039,5.219699284470819,5.340166626608227,5.350531770879117,5.322732460897954,5.088294300924819,5.103569509822833
AT33_ss8,104,R8,AT33,Tirol,ss8,Other_manufacturing,908.0061347,874.5727462,AT,AT3,4.533992252397946,4.586083905354849,4.741215457831512,4.599381264640562,4.698794344283636,4.888295946309955,5.021536271212118,5.097615118650438,5.24493820828981,5.102617035404593,5.150962673060026
AT33_ss9,105,R8,AT33,Tirol,ss9,Construction,651.5473008,627.9470943,AT,AT3,4.218391403914658,4.263865182659276,3.7366029055861976,4.3205676936926825,4.42505346471715,4.480228827100745,4.636429433812247,4.737867678869813,4.942087081065186,4.822486798472099,4.836759968663599
AT33_ss10,106,R8,AT33,Tirol,ss10,Distribution,913.116269,1135.52548,AT,AT3,3.8938541742195074,3.9582070443110897,4.226874501509731,3.9646603204441675,4.033088657625135,4.133229877674939,4.1736613497851405,4.18760753968634,4.204547682201275,4.160183419296602,4.1023692460353525
AT33_ss11,107,R8,AT33,Tirol,ss11,Hotels_and_restaurant,498.4326487,681.042998,AT,AT3,3.94948327678944,4.038927169950695,2.8746801408420124,4.000271885724583,4.0373341111943795,4.1152783840863,4.16119062674549,4.191194855240471,4.255661857058874,4.269567337864803,4.297988957080541
AT33_ss12,108,R8,AT33,Tirol,ss12,Transport_storage_and_communication,506.3518732,745.9341384,AT,AT3,4.3460549030904385,4.401684538929664,4.685063196103189,4.399747569196315,4.522241519960092,4.766537114301208,4.848552526796176,4.855090486524865,4.900756584277081,4.8005845722667235,4.829083858507928
AT33_ss13,109,R8,AT33,Tirol,ss13,Financial_intermediation,395.3809378,566.4603087,AT,AT3,3.7398382595114077,3.9112930591528245,4.798771642414417,3.8863677540483508,3.890428889689833,4.059346749404426,4.121135458156949,4.1297835883294045,4.074218220532559,3.928492012003388,3.9255426686499906
AT33_ss14,110,R8,AT33,Tirol,ss14,Real_estate_renting_and_busine_activitie,397.7980029,1974.384141,AT,AT3,4.453913458772899,4.541544095976414,4.69440138720862,4.528606680669027,4.582321308244946,4.715509472495274,4.790306137074973,4.816197779117349,4.867425771831842,4.836503829978148,4.875848293808728
AT33_ss15,111,R8,AT33,Tirol,ss15,Non-Market_Service,1940.43437,969.4333176,AT,AT3,3.0192666875205147,3.109204729267699,2.4611716451887062,3.153673334369702,3.2264936142118414,3.2880249120079106,3.3122103729113523,3.350158702792382,3.399649946829638,3.3495495713709262,3.3607234958595193
AT34_ss1,112,R9,AT34,Vorarlberg,ss1,Agriculture,10.41509193,85.3110274,AT,AT3,5.178381395333874,5.166825023510317,4.772126348053768,5.308203428195735,5.377649393528427,5.564853190487692,5.683385701086385,5.767228576709061,5.839620558319858,5.684523639543642,5.71608041437141
AT34_ss2,113,R9,AT34,Vorarlberg,ss2,Mining_quarrying_and_energy_supply,77.41786562,135.3019066,AT,AT3,4.537338115509793,4.951484779112654,4.8342937207912104,5.49525703838728,5.524415851815027,5.8144010283660155,6.1770184085987525,6.37964132181827,6.716567034379157,6.912445602164091,6.878814747782158
AT34_ss3,114,R9,AT34,Vorarlberg,ss3,Food_beverages_and_tobacco,150.8434623,135.3307672,AT,AT3,4.761605013427868,4.889514845616345,3.6876335341885067,4.935010750771686,4.995534559686044,5.066620604967655,5.182362508413227,5.2766329020159395,5.502765668752806,5.416005430177465,5.461535160366587
AT34_ss4,115,R9,AT34,Vorarlberg,ss4,Textiles_and_leather_etc,110.4468099,77.06439077,AT,AT3,3.7972109403415306,3.8785878352228464,3.6372310306490716,4.011059127157835,4.217471027244244,4.317693774345129,4.435800494637967,4.507457748792711,4.652235436225995,4.50111830399002,4.6387148117287325
AT34_ss5,116,R9,AT34,Vorarlberg,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,150.0301503,190.6232309,AT,AT3,4.516349607188068,4.645993184788567,4.61176458654794,4.655666907012831,4.737653999871833,4.909377715275498,4.887386238399639,4.975683916740886,5.249217270043829,5.197480405059758,5.228985147394899
AT34_ss6,117,R9,AT34,Vorarlberg,ss6,Electrical_and_optical_equipment_and_Transport_equipment,204.4613037,145.3450307,AT,AT3,4.70964178166674,4.830846640253455,5.104105533467403,4.851942993283454,4.985402055848986,5.075590575189885,5.201478955843333,5.193455345711888,5.1362700499386325,4.870060854078202,4.8720985538761346
AT34_ss8,118,R9,AT34,Vorarlberg,ss8,Other_manufacturing,580.6179396,444.2958761,AT,AT3,4.383276495842743,4.463244858287734,4.669416537706771,4.558537104898624,4.67456235609018,4.796911284408027,4.941281272799571,5.024006892145507,5.165550110149992,4.999441533070031,5.06958586088605
AT34_ss9,119,R9,AT34,Vorarlberg,ss9,Construction,322.4989234,311.0159841,AT,AT3,4.144813813437923,4.235009509971626,3.6111310357221518,4.339018042606737,4.456825451154927,4.5166117560848065,4.674152233033141,4.786563495844465,4.98334990990944,4.93500373343181,4.9615620494209525
AT34_ss10,120,R9,AT34,Vorarlberg,ss10,Distribution,502.0491437,528.3624238,AT,AT3,3.739993597347186,3.823315657164627,4.186785746242681,3.852189818867563,3.917391988268658,3.9822098327483864,4.06020410493274,4.074520396197028,4.096867037723451,4.0171755790434815,3.9863432351566503
AT34_ss11,121,R9,AT34,Vorarlberg,ss11,Hotels_and_restaurant,220.8178828,255.4290604,AT,AT3,3.783977015397792,3.885746238343199,2.9024929959809294,3.8711394552418743,3.919730828876701,3.9208544527495333,4.0159897691506306,4.076096519093339,4.153041601449933,4.118887653897281,4.164456780648781
